Ref,x,y,Connectivity,Point First Moment,Point Second Moment
851991,1.1600000,5.7200000,247.0000000,92.1173553,46.6431999
851992,1.1600000,5.7600000,246.0000000,87.9530029,42.5968018
851993,1.1600000,5.8000000,245.0000000,84.2611542,39.1199989
851994,1.1600000,5.8400000,244.0000000,81.1954346,36.3023987
851995,1.1600000,5.8800000,253.0000000,83.9147491,37.0351982
851996,1.1600000,5.9200000,272.0000000,93.9598083,43.1119995
851997,1.1600000,5.9600000,430.0000000,453.2434387,995.0847778
851998,1.1600000,6.0000000,445.0000000,490.1467285,1106.0175781
851999,1.1600000,6.0400000,257.0000000,86.6947403,39.7728004
852000,1.1600000,6.0800000,244.0000000,81.0589294,37.4063988
852001,1.1600000,6.1200000,240.0000000,81.9714127,39.6479988
852002,1.1600000,6.1600000,239.0000000,84.2790070,42.4367981
852003,1.1600000,6.2000000,237.0000000,87.5893860,46.6511993
852004,1.1600000,6.2400000,236.0000000,91.0371780,50.5792007
852005,1.1600000,6.2800000,236.0000000,96.2397156,56.3951988
852006,1.1600000,6.3200000,235.0000000,100.8643875,61.4944000
852007,1.1600000,6.3600000,243.0000000,113.2055588,73.4720001
852008,1.1600000,6.4000000,243.0000000,119.5892334,80.4639969
852009,1.1600000,6.4400000,230.0000000,124.9934006,88.2656021
852010,1.1600000,6.4800000,202.0000000,120.3392944,91.3583984
852011,1.1600000,6.5200000,186.0000000,112.7564087,89.5360031
852012,1.1600000,6.5600000,205.0000000,121.8760071,97.8336029
852013,1.1600000,6.6000000,147.0000000,104.7406998,93.8000031
852017,1.1600000,6.7600000,57.0000000,24.8338089,15.8864002
852018,1.1600000,6.8000000,44.0000000,9.9302855,3.1168001
852026,1.1600000,7.1200000,163.0000000,64.7845154,34.3408012
852027,1.1600000,7.1600000,144.0000000,52.8961182,27.5375996
852040,1.1600000,7.6800000,161.0000000,54.4388428,23.9936008
917512,1.2000000,5.1200000,246.0000000,137.5775604,120.8672028
917513,1.2000000,5.1600000,266.0000000,145.9457397,125.0512009
917514,1.2000000,5.2000000,291.0000000,163.5937500,141.6687927
917515,1.2000000,5.2400000,292.0000000,157.8556824,132.1455994
917516,1.2000000,5.2800000,281.0000000,139.8855438,109.5632019
917517,1.2000000,5.3200000,288.0000000,139.5879517,104.5823975
917518,1.2000000,5.3600000,294.0000000,140.4044037,101.4095993
917519,1.2000000,5.4000000,306.0000000,143.3881836,98.2671967
917520,1.2000000,5.4400000,326.0000000,151.7604828,99.2559967
917521,1.2000000,5.4800000,343.0000000,154.6722412,95.1279984
917522,1.2000000,5.5200000,324.0000000,146.0335999,87.4720001
917523,1.2000000,5.5600000,283.0000000,126.2578278,74.6223984
917524,1.2000000,5.6000000,266.0000000,114.6928482,65.8863983
917525,1.2000000,5.6400000,256.0000000,105.7535782,58.5680008
917526,1.2000000,5.6800000,251.0000000,98.8679581,52.4944000
917527,1.2000000,5.7200000,246.0000000,92.2294540,46.7872009
917528,1.2000000,5.7600000,246.0000000,88.4180908,42.8591995
917529,1.2000000,5.8000000,244.0000000,84.3866501,39.2639999
917530,1.2000000,5.8400000,244.0000000,81.6316299,36.5439987
917531,1.2000000,5.8800000,249.0000000,81.8211365,35.7280006
917532,1.2000000,5.9200000,267.0000000,90.1605530,40.0880013
917533,1.2000000,5.9600000,431.0000000,446.5919189,965.7136230
917534,1.2000000,6.0000000,448.0000000,484.3611450,1074.9743652
917535,1.2000000,6.0400000,253.0000000,84.0295639,37.7504005
917536,1.2000000,6.0800000,243.0000000,80.9492645,37.3647995
917537,1.2000000,6.1200000,239.0000000,81.5160217,39.0575981
917538,1.2000000,6.1600000,237.0000000,84.2366409,42.5680008
917539,1.2000000,6.2000000,236.0000000,87.0615234,45.8576012
917540,1.2000000,6.2400000,236.0000000,91.5729065,50.9119987
917541,1.2000000,6.2800000,235.0000000,95.5933762,55.3727989
917542,1.2000000,6.3200000,235.0000000,101.3909683,61.8496017
917543,1.2000000,6.3600000,235.0000000,107.8145218,69.0815964
917544,1.2000000,6.4000000,236.0000000,115.0314865,77.1151962
917545,1.2000000,6.4400000,224.0000000,120.7361374,85.5615997
917546,1.2000000,6.4800000,204.0000000,122.0303955,92.7119980
917547,1.2000000,6.5200000,206.0000000,128.2570953,101.7552032
917548,1.2000000,6.5600000,209.0000000,127.8259888,104.0576019
917549,1.2000000,6.6000000,225.0000000,138.9420624,115.3600006
917550,1.2000000,6.6400000,296.0000000,281.3917847,393.3103943
917551,1.2000000,6.6800000,408.0000000,566.2204590,1167.9471436
917552,1.2000000,6.7200000,284.0000000,336.3955078,594.6832275
917553,1.2000000,6.7600000,150.0000000,103.2144623,103.5503998
917554,1.2000000,6.8000000,104.0000000,81.5474777,91.2304001
917560,1.2000000,7.0400000,123.0000000,48.4892311,23.6832008
917561,1.2000000,7.0800000,136.0000000,51.4835815,24.5328007
917562,1.2000000,7.1200000,211.0000000,81.9631500,41.3856010
917563,1.2000000,7.1600000,214.0000000,79.4778366,38.6367989
917564,1.2000000,7.2000000,145.0000000,46.5512466,19.3232002
917565,1.2000000,7.2400000,133.0000000,37.7250710,13.4415998
917566,1.2000000,7.2800000,125.0000000,32.8792610,10.5743999
917567,1.2000000,7.3200000,127.0000000,33.3882599,10.8031998
917568,1.2000000,7.3600000,126.0000000,33.1465340,10.9888000
917569,1.2000000,7.4000000,129.0000000,34.8622246,12.0783997
917570,1.2000000,7.4400000,130.0000000,36.1996498,13.2735996
917571,1.2000000,7.4800000,133.0000000,39.0131912,15.4656000
917572,1.2000000,7.5200000,133.0000000,40.1555061,16.5119991
917573,1.2000000,7.5600000,139.0000000,45.4935036,20.4927998
917574,1.2000000,7.6000000,153.0000000,56.1179695,28.1823997
917575,1.2000000,7.6400000,196.0000000,75.5050659,38.7200012
917576,1.2000000,7.6800000,223.0000000,89.6578064,47.0047989
917577,1.2000000,7.7200000,166.0000000,71.7871475,41.1152000
917578,1.2000000,7.7600000,143.0000000,65.2715073,38.8751984
983048,1.2400000,5.1200000,226.0000000,111.1913910,83.5871964
983049,1.2400000,5.1600000,244.0000000,115.2001419,82.8911972
983050,1.2400000,5.2000000,269.0000000,131.9852295,98.7455978
983051,1.2400000,5.2400000,258.0000000,117.8413773,83.5680008
983052,1.2400000,5.2800000,238.0000000,93.1026993,56.8720016
983053,1.2400000,5.3200000,228.0000000,83.3891678,47.5023994
983054,1.2400000,5.3600000,219.0000000,74.2087326,37.7775993
983055,1.2400000,5.4000000,200.0000000,58.7681847,23.5247993
983056,1.2400000,5.4400000,179.0000000,46.9889221,14.9983997
983057,1.2400000,5.4800000,153.0000000,41.3888130,13.3839998
983059,1.2400000,5.5600000,241.0000000,114.0446625,70.7360001
983060,1.2400000,5.6000000,253.0000000,112.8268661,66.1119995
983061,1.2400000,5.6400000,253.0000000,107.0415421,59.9375992
983062,1.2400000,5.6800000,251.0000000,100.8736420,53.9151993
983063,1.2400000,5.7200000,247.0000000,94.9829636,48.6720009
983064,1.2400000,5.7600000,243.0000000,88.4978561,42.7312012
983065,1.2400000,5.8000000,243.0000000,85.1909637,39.4351997
983066,1.2400000,5.8400000,241.0000000,81.1502914,35.7232018
983067,1.2400000,5.8800000,241.0000000,79.2211914,34.0015984
983068,1.2400000,5.9200000,260.0000000,86.2639236,36.8479996
983069,1.2400000,5.9600000,430.0000000,439.0369263,935.7391968
983070,1.2400000,6.0000000,444.0000000,474.3868408,1040.9855957
983071,1.2400000,6.0400000,243.0000000,78.9117584,34.0751991
983072,1.2400000,6.0800000,235.0000000,78.0578918,35.3600006
983073,1.2400000,6.1200000,233.0000000,80.8542862,39.0607986
983074,1.2400000,6.1600000,233.0000000,84.4773331,43.3488007
983075,1.2400000,6.2000000,232.0000000,88.2694702,47.9855995
983076,1.2400000,6.2400000,232.0000000,93.9763107,54.7056007
983077,1.2400000,6.2800000,232.0000000,98.9226913,60.2095985
983078,1.2400000,6.3200000,231.0000000,104.9391708,67.2239990
983079,1.2400000,6.3600000,229.0000000,111.3128433,74.9120026
983080,1.2400000,6.4000000,225.0000000,118.2638168,83.3936005
983085,1.2400000,6.6000000,104.0000000,43.6113663,27.6256008
983086,1.2400000,6.6400000,182.0000000,145.6389160,183.8287964
983087,1.2400000,6.6800000,342.0000000,482.5342712,1052.4079590
983088,1.2400000,6.7200000,237.0000000,254.8027191,457.2207947
983089,1.2400000,6.7600000,119.0000000,58.9394073,44.3488007
983093,1.2400000,6.9200000,56.0000000,19.1612682,9.5200005
983094,1.2400000,6.9600000,64.0000000,24.6144161,13.7424002
983095,1.2400000,7.0000000,27.0000000,5.9395099,1.7312000
983096,1.2400000,7.0400000,122.0000000,46.0557709,22.2367992
983097,1.2400000,7.0800000,140.0000000,49.3323212,22.5904007
983098,1.2400000,7.1200000,215.0000000,81.8748245,40.3167992
983099,1.2400000,7.1600000,217.0000000,80.3754501,38.7151985
983100,1.2400000,7.2000000,162.0000000,49.5172424,19.7695999
983101,1.2400000,7.2400000,141.0000000,39.4386978,14.2911997
983102,1.2400000,7.2800000,136.0000000,36.8110313,13.0735998
983103,1.2400000,7.3200000,134.0000000,35.5568542,12.4656000
983104,1.2400000,7.3600000,133.0000000,35.1675224,12.4799995
983105,1.2400000,7.4000000,133.0000000,35.7049637,13.1247997
983106,1.2400000,7.4400000,134.0000000,37.1847801,14.4751997
983107,1.2400000,7.4800000,134.0000000,38.1235428,15.3792000
983108,1.2400000,7.5200000,138.0000000,41.5647888,18.0191994
983109,1.2400000,7.5600000,141.0000000,44.6551170,20.5344009
983110,1.2400000,7.6000000,159.0000000,54.9667511,27.0191994
983111,1.2400000,7.6400000,197.0000000,75.3197250,38.2480011
983112,1.2400000,7.6800000,226.0000000,91.8529434,48.3839989
983113,1.2400000,7.7200000,182.0000000,76.3495483,43.2095985
983114,1.2400000,7.7600000,148.0000000,67.0772552,41.2736015
1048584,1.2800000,5.1200000,209.0000000,93.1020889,62.7680016
1048585,1.2800000,5.1600000,217.0000000,89.1149139,55.5968018
1048586,1.2800000,5.2000000,245.0000000,106.7882919,71.0271988
1048587,1.2800000,5.2400000,230.0000000,88.3198242,51.9440002
1048588,1.2800000,5.2800000,196.0000000,57.9618263,24.4480000
1048589,1.2800000,5.3200000,182.0000000,47.7110100,16.6448002
1048590,1.2800000,5.3600000,173.0000000,42.7420158,13.2320004
1048591,1.2800000,5.4000000,165.0000000,40.5237122,12.0752001
1048592,1.2800000,5.4400000,158.0000000,40.8686562,12.7615995
1048593,1.2800000,5.4800000,150.0000000,42.3736610,14.2863998
1048595,1.2800000,5.5600000,214.0000000,102.6398773,62.6160011
1048596,1.2800000,5.6000000,226.0000000,100.0904388,56.7536011
1048597,1.2800000,5.6400000,236.0000000,99.2201309,53.3328018
1048598,1.2800000,5.6800000,239.0000000,95.8532257,49.1567993
1048599,1.2800000,5.7200000,235.0000000,89.5373383,43.7375984
1048600,1.2800000,5.7600000,238.0000000,87.2942963,40.8559990
1048601,1.2800000,5.8000000,234.0000000,82.1356125,36.6800003
1048602,1.2800000,5.8400000,235.0000000,80.1934280,34.7823982
1048603,1.2800000,5.8800000,233.0000000,77.3066940,32.5663986
1048604,1.2800000,5.9200000,251.0000000,83.8524017,35.5295982
1048605,1.2800000,5.9600000,428.0000000,432.6177979,907.6544189
1048606,1.2800000,6.0000000,442.0000000,470.8930359,1020.1359863
1048607,1.2800000,6.0400000,234.0000000,77.9574509,34.4575996
1048608,1.2800000,6.0800000,229.0000000,78.9828415,36.6896019
1048609,1.2800000,6.1200000,229.0000000,81.5131912,39.5568008
1048610,1.2800000,6.1600000,228.0000000,84.6088257,43.3968010
1048611,1.2800000,6.2000000,226.0000000,86.8424454,46.2639999
1048612,1.2800000,6.2400000,226.0000000,91.5606918,51.5519981
1048613,1.2800000,6.2800000,225.0000000,96.3694458,56.9407997
1048614,1.2800000,6.3200000,222.0000000,101.7050171,63.5040016
1048615,1.2800000,6.3600000,221.0000000,108.2757721,70.9840012
1048616,1.2800000,6.4000000,219.0000000,114.3808899,78.0064011
1048621,1.2800000,6.6000000,132.0000000,68.6906281,51.4543991
1048622,1.2800000,6.6400000,207.0000000,143.6315918,142.1248016
1048623,1.2800000,6.6800000,371.0000000,499.4890442,1044.0351562
1048624,1.2800000,6.7200000,248.0000000,227.5778656,347.0127869
1048625,1.2800000,6.7600000,149.0000000,69.5546036,45.5951996
1048626,1.2800000,6.8000000,136.0000000,66.6181717,44.6367989
1048627,1.2800000,6.8400000,145.0000000,73.4763184,49.8320007
1048628,1.2800000,6.8800000,121.0000000,56.2530518,35.8128014
1048629,1.2800000,6.9200000,142.0000000,63.8744812,36.9791985
1048630,1.2800000,6.9600000,162.0000000,71.0592728,39.6335983
1048631,1.2800000,7.0000000,135.0000000,52.0150490,25.9599991
1048632,1.2800000,7.0400000,148.0000000,51.4719925,23.6224003
1048633,1.2800000,7.0800000,166.0000000,55.4205894,23.8560009
1048634,1.2800000,7.1200000,234.0000000,88.1564255,42.1199989
1048635,1.2800000,7.1600000,228.0000000,84.0573120,39.7631989
1048636,1.2800000,7.2000000,175.0000000,53.5446358,21.0256004
1048637,1.2800000,7.2400000,147.0000000,40.8732185,14.9568005
1048638,1.2800000,7.2800000,139.0000000,37.4498177,13.4544001
1048639,1.2800000,7.3200000,138.0000000,36.9001465,13.3535995
1048640,1.2800000,7.3600000,138.0000000,37.1137390,13.7743998
1048641,1.2800000,7.4000000,138.0000000,37.7874336,14.6288004
1048642,1.2800000,7.4400000,139.0000000,39.2269173,16.0128002
1048643,1.2800000,7.4800000,139.0000000,40.7386436,17.6832008
1048644,1.2800000,7.5200000,141.0000000,43.2322845,19.9151993
1048645,1.2800000,7.5600000,146.0000000,47.1683655,22.9151993
1048646,1.2800000,7.6000000,162.0000000,55.6730461,28.0400009
1048647,1.2800000,7.6400000,201.0000000,78.5361099,41.5471992
1048648,1.2800000,7.6800000,229.0000000,95.1174698,51.6944008
1048649,1.2800000,7.7200000,189.0000000,79.8169250,45.9071999
1048650,1.2800000,7.7600000,151.0000000,68.0588226,42.7904015
1114120,1.3200000,5.1200000,182.0000000,70.1161041,38.3152008
1114121,1.3200000,5.1600000,195.0000000,67.4699326,32.3983994
1114122,1.3200000,5.2000000,226.0000000,87.0104752,49.7456017
1114123,1.3200000,5.2400000,212.0000000,73.6730728,38.2336006
1114124,1.3200000,5.2800000,179.0000000,47.3040886,16.1471996
1114125,1.3200000,5.3200000,168.0000000,41.5409355,12.8416004
1114126,1.3200000,5.3600000,164.0000000,40.5783501,12.3151999
1114127,1.3200000,5.4000000,157.0000000,39.8201218,12.3135996
1114128,1.3200000,5.4400000,152.0000000,40.8801689,13.3135996
1114129,1.3200000,5.4800000,147.0000000,42.7761002,14.8095999
1114131,1.3200000,5.5600000,208.0000000,102.3616791,62.4351997
1114132,1.3200000,5.6000000,215.0000000,98.4482422,56.5247993
1114133,1.3200000,5.6400000,220.0000000,94.7031631,51.3232002
1114134,1.3200000,5.6800000,226.0000000,93.0094452,47.8815994
1114135,1.3200000,5.7200000,231.0000000,91.3269958,44.9808006
1114136,1.3200000,5.7600000,231.0000000,87.6904907,41.4399986
1114137,1.3200000,5.8000000,232.0000000,85.2546997,38.8527985
1114138,1.3200000,5.8400000,231.0000000,82.4738846,36.4767990
1114139,1.3200000,5.8800000,230.0000000,80.1763535,34.6143990
1114140,1.3200000,5.9200000,232.0000000,79.4730911,33.9119987
1114141,1.3200000,5.9600000,428.0000000,428.3746338,881.5247803
1114142,1.3200000,6.0000000,443.0000000,466.7674561,991.6560059
1114143,1.3200000,6.0400000,228.0000000,80.6502228,36.6912003
1114144,1.3200000,6.0800000,227.0000000,81.7908783,38.3376007
1114145,1.3200000,6.1200000,226.0000000,83.4527512,40.4431992
1114146,1.3200000,6.1600000,226.0000000,87.2622757,44.9519997
1114147,1.3200000,6.2000000,225.0000000,90.3263092,48.6367989
1114148,1.3200000,6.2400000,224.0000000,95.3409042,54.8671989
1114149,1.3200000,6.2800000,222.0000000,99.4278793,59.7743988
1114150,1.3200000,6.3200000,222.0000000,106.4026566,68.0031967
1114151,1.3200000,6.3600000,222.0000000,113.0321732,75.6399994
1114152,1.3200000,6.4000000,220.0000000,118.7579346,82.3679962
1114157,1.3200000,6.6000000,125.0000000,66.4213867,51.2480011
1114158,1.3200000,6.6400000,194.0000000,119.0939178,99.2111969
1114159,1.3200000,6.6800000,381.0000000,495.2781067,1013.4479980
1114160,1.3200000,6.7200000,222.0000000,153.6941681,154.7920074
1114161,1.3200000,6.7600000,134.0000000,62.4729004,41.8559990
1114162,1.3200000,6.8000000,122.0000000,56.9320259,37.4031982
1114163,1.3200000,6.8400000,125.0000000,57.5963173,35.8479996
1114164,1.3200000,6.8800000,132.0000000,61.7635498,37.9440002
1114165,1.3200000,6.9200000,163.0000000,75.7910538,45.4192009
1114166,1.3200000,6.9600000,188.0000000,88.0602722,53.4336014
1114167,1.3200000,7.0000000,162.0000000,75.2906570,48.5040016
1114168,1.3200000,7.0400000,159.0000000,62.7763901,36.3520012
1114169,1.3200000,7.0800000,164.0000000,54.7299080,23.6303997
1114170,1.3200000,7.1200000,235.0000000,87.9427261,41.4687996
1114171,1.3200000,7.1600000,230.0000000,84.2760086,39.3023987
1114172,1.3200000,7.2000000,175.0000000,53.3889160,20.9375992
1114173,1.3200000,7.2400000,150.0000000,41.7813225,15.2704000
1114174,1.3200000,7.2800000,141.0000000,38.0183525,13.6176004
1114175,1.3200000,7.3200000,138.0000000,36.9253197,13.3727999
1114176,1.3200000,7.3600000,139.0000000,37.5274162,13.9440002
1114177,1.3200000,7.4000000,137.0000000,37.5006599,14.5472002
1114178,1.3200000,7.4400000,138.0000000,38.9609222,15.9424000
1114179,1.3200000,7.4800000,139.0000000,40.8886681,17.7759991
1114180,1.3200000,7.5200000,141.0000000,43.4633446,20.0736008
1114181,1.3200000,7.5600000,146.0000000,47.3113403,23.0319996
1114182,1.3200000,7.6000000,161.0000000,55.6686592,28.1567993
1114183,1.3200000,7.6400000,202.0000000,78.6415634,41.5344009
1114184,1.3200000,7.6800000,229.0000000,95.0398865,51.6431999
1114185,1.3200000,7.7200000,190.0000000,80.1476898,46.0191994
1114186,1.3200000,7.7600000,150.0000000,67.7703781,42.7071991
1179656,1.3600000,5.1200000,170.0000000,59.5686035,27.4752007
1179657,1.3600000,5.1600000,186.0000000,59.4306602,24.6240005
1179658,1.3600000,5.2000000,221.0000000,82.0843811,44.0303993
1179659,1.3600000,5.2400000,201.0000000,63.3148270,26.8192005
1179660,1.3600000,5.2800000,166.0000000,43.1489639,14.0640001
1179661,1.3600000,5.3200000,163.0000000,41.7887535,13.2096004
1179662,1.3600000,5.3600000,156.0000000,40.3553085,12.8479996
1179663,1.3600000,5.4000000,150.0000000,40.1304512,13.1568003
1179664,1.3600000,5.4400000,148.0000000,42.2688942,14.6063995
1179665,1.3600000,5.4800000,149.0000000,46.0764465,16.8463993
1179677,1.3600000,5.9600000,427.0000000,424.7395020,856.6527710
1179678,1.3600000,6.0000000,380.0000000,441.2058716,955.6527710
1179693,1.3600000,6.6000000,86.0000000,36.4843559,23.9519997
1179694,1.3600000,6.6400000,143.0000000,69.0554047,47.5632019
1179695,1.3600000,6.6800000,331.0000000,446.4290161,954.2911987
1179696,1.3600000,6.7200000,130.0000000,61.5221863,45.0575981
1179697,1.3600000,6.7600000,45.0000000,7.9190240,1.8784000
1179702,1.3600000,6.9600000,81.0000000,28.3997154,14.1871996
1179704,1.3600000,7.0400000,123.0000000,46.4982300,22.4192009
1179705,1.3600000,7.0800000,140.0000000,49.6723709,22.8544006
1179706,1.3600000,7.1200000,229.0000000,90.6708298,47.7215996
1179707,1.3600000,7.1600000,240.0000000,99.6170959,58.9071999
1179708,1.3600000,7.2000000,170.0000000,59.9860764,32.6208000
1179709,1.3600000,7.2400000,148.0000000,44.5731049,19.1823997
1179710,1.3600000,7.2800000,141.0000000,38.7167892,13.8336000
1179711,1.3600000,7.3200000,135.0000000,36.0062981,12.6303997
1179712,1.3600000,7.3600000,133.0000000,35.3882294,12.6496000
1179713,1.3600000,7.4000000,135.0000000,36.8677216,13.8016005
1179714,1.3600000,7.4400000,136.0000000,38.2512360,15.0671997
1179715,1.3600000,7.4800000,136.0000000,39.5258293,16.3631992
1179716,1.3600000,7.5200000,140.0000000,43.3002853,19.3423996
1179717,1.3600000,7.5600000,144.0000000,47.1692200,22.3824005
1179718,1.3600000,7.6000000,160.0000000,57.4620018,29.3824005
1179719,1.3600000,7.6400000,201.0000000,78.4859695,41.1776009
1179720,1.3600000,7.6800000,229.0000000,93.8638611,50.2848015
1179721,1.3600000,7.7200000,181.0000000,77.7974243,45.4879990
1179722,1.3600000,7.7600000,151.0000000,69.6878738,43.9472008
1245187,1.4000000,4.9200000,42.0000000,10.4179869,3.5760000
1245188,1.4000000,4.9600000,42.0000000,9.2337847,2.9024000
1245189,1.4000000,5.0000000,42.0000000,8.3405771,2.3664000
1245190,1.4000000,5.0400000,45.0000000,8.9505377,2.4560001
1245191,1.4000000,5.0800000,58.0000000,12.3445578,3.3296001
1245192,1.4000000,5.1200000,179.0000000,61.1518974,26.8031998
