Ref,x,y,Connectivity,Gate Counts,Point First Moment,Point Second Moment
6750256,4.76000000,6.72000000,323.00000000,215.00000000,235.73403931,273.04000854
6750257,4.76000000,6.76000000,198.00000000,121.00000000,94.42201233,69.40000153
6750258,4.76000000,6.80000000,177.00000000,77.00000000,88.23464203,69.04479980
6750259,4.76000000,6.84000000,170.00000000,26.00000000,93.66599274,79.62079620
6815752,4.80000000,5.12000000,263.00000000,36.00000000,159.85903931,149.56799316
6815753,4.80000000,5.16000000,296.00000000,112.00000000,170.63861084,152.12959290
6815754,4.80000000,5.20000000,337.00000000,188.00000000,199.55619812,175.51519775
6815755,4.80000000,5.24000000,356.00000000,244.00000000,208.22436523,179.63040161
6815756,4.80000000,5.28000000,305.00000000,197.00000000,162.67144775,133.47999573
6815757,4.80000000,5.32000000,297.00000000,204.00000000,154.84574890,123.48000336
6815758,4.80000000,5.36000000,308.00000000,244.00000000,157.63011169,120.40640259
6815759,4.80000000,5.40000000,322.00000000,279.00000000,161.47871399,117.97760010
6815760,4.80000000,5.44000000,338.00000000,343.00000000,168.22293091,117.97119904
6815761,4.80000000,5.48000000,365.00000000,359.00000000,178.19929504,118.48320007
6815762,4.80000000,5.52000000,372.00000000,356.00000000,176.33802795,112.54720306
6815763,4.80000000,5.56000000,337.00000000,364.00000000,158.68530273,100.23359680
6815764,4.80000000,5.60000000,308.00000000,340.00000000,140.68844604,87.19360352
6815765,4.80000000,5.64000000,295.00000000,302.00000000,128.88879395,77.20320129
6815766,4.80000000,5.68000000,289.00000000,292.00000000,121.40872192,70.51519775
6815767,4.80000000,5.72000000,284.00000000,273.00000000,114.04676819,63.56320190
6815768,4.80000000,5.76000000,282.00000000,261.00000000,108.58731842,57.98239899
6815769,4.80000000,5.80000000,284.00000000,274.00000000,105.49832916,53.98720169
6815770,4.80000000,5.84000000,287.00000000,276.00000000,103.86609650,51.46559906
6815771,4.80000000,5.88000000,292.00000000,279.00000000,103.55003357,49.67520142
6815772,4.80000000,5.92000000,331.00000000,285.00000000,131.87374878,73.58239746
6815773,4.80000000,5.96000000,519.00000000,310.00000000,512.55773926,1024.60156250
6815774,4.80000000,6.00000000,500.00000000,312.00000000,493.67083740,1005.70880127
6815775,4.80000000,6.04000000,299.00000000,281.00000000,106.83576965,51.61920166
6815776,4.80000000,6.08000000,285.00000000,275.00000000,100.41934967,48.19520187
6815777,4.80000000,6.12000000,282.00000000,286.00000000,102.10296631,50.88639832
6815778,4.80000000,6.16000000,280.00000000,299.00000000,104.44841003,54.10079956
6815779,4.80000000,6.20000000,281.00000000,285.00000000,108.43563080,58.24639893
6815780,4.80000000,6.24000000,280.00000000,300.00000000,112.68503571,63.36320114
6815781,4.80000000,6.28000000,282.00000000,312.00000000,118.85150146,69.85759735
6815782,4.80000000,6.32000000,284.00000000,317.00000000,125.54444885,77.05760193
6815783,4.80000000,6.36000000,289.00000000,320.00000000,133.24412537,84.45279694
6815784,4.80000000,6.40000000,296.00000000,357.00000000,142.41209412,93.56960297
6815785,4.80000000,6.44000000,288.00000000,323.00000000,148.97033691,102.74400330
6815786,4.80000000,6.48000000,275.00000000,355.00000000,147.69744873,107.12000275
6815787,4.80000000,6.52000000,274.00000000,401.00000000,144.17675781,108.08000183
6815788,4.80000000,6.56000000,266.00000000,349.00000000,143.27883911,112.54720306
6815789,4.80000000,6.60000000,278.00000000,304.00000000,154.35131836,125.07360077
6815790,4.80000000,6.64000000,370.00000000,271.00000000,263.66268921,266.16479492
6815791,4.80000000,6.68000000,542.00000000,246.00000000,619.04669189,1116.88000488
6815792,4.80000000,6.72000000,398.00000000,207.00000000,358.71566772,509.41439819
6815793,4.80000000,6.76000000,252.00000000,148.00000000,156.59020996,147.04479980
6815794,4.80000000,6.80000000,217.00000000,92.00000000,138.35578918,136.98719788
6815795,4.80000000,6.84000000,208.00000000,38.00000000,138.56532288,141.55200195
6881288,4.84000000,5.12000000,270.00000000,31.00000000,162.44918823,150.76319885
6881289,4.84000000,5.16000000,296.00000000,104.00000000,171.38645935,153.65280151
6881290,4.84000000,5.20000000,338.00000000,171.00000000,200.93681335,178.05599976
6881291,4.84000000,5.24000000,354.00000000,223.00000000,208.82270813,182.09120178
6881292,4.84000000,5.28000000,310.00000000,212.00000000,165.11207581,135.60000610
6881293,4.84000000,5.32000000,309.00000000,199.00000000,162.04930115,129.38720703
6881294,4.84000000,5.36000000,316.00000000,217.00000000,163.07827759,125.20480347
6881295,4.84000000,5.40000000,336.00000000,258.00000000,170.44125366,124.50240326
6881296,4.84000000,5.44000000,354.00000000,319.00000000,175.23089600,121.04000092
6881297,4.84000000,5.48000000,376.00000000,477.00000000,178.02142334,115.32640076
6881298,4.84000000,5.52000000,354.00000000,558.00000000,165.15269470,104.39199829
6881299,4.84000000,5.56000000,318.00000000,466.00000000,147.57974243,92.11039734
6881300,4.84000000,5.60000000,307.00000000,381.00000000,138.26170349,83.65599823
6881301,4.84000000,5.64000000,299.00000000,357.00000000,130.10787964,76.22879791
6881302,4.84000000,5.68000000,295.00000000,341.00000000,123.26686859,69.66239929
6881303,4.84000000,5.72000000,289.00000000,326.00000000,116.03208923,63.34880066
6881304,4.84000000,5.76000000,288.00000000,312.00000000,110.99864960,58.16320038
6881305,4.84000000,5.80000000,289.00000000,294.00000000,108.04501343,55.00159836
6881306,4.84000000,5.84000000,289.00000000,261.00000000,105.15711975,51.97439957
6881307,4.84000000,5.88000000,297.00000000,253.00000000,107.43252563,52.55839920
6881308,4.84000000,5.92000000,334.00000000,245.00000000,139.45977783,83.87200165
6881309,4.84000000,5.96000000,513.00000000,262.00000000,518.62866211,1056.01916504
6881310,4.84000000,6.00000000,493.00000000,267.00000000,497.91345215,1034.64001465
6881311,4.84000000,6.04000000,302.00000000,254.00000000,110.50415039,55.03039932
6881312,4.84000000,6.08000000,284.00000000,247.00000000,99.37076569,47.09759903
6881313,4.84000000,6.12000000,281.00000000,258.00000000,100.59310913,49.28960037
6881314,4.84000000,6.16000000,278.00000000,266.00000000,102.07782745,51.58079910
6881315,4.84000000,6.20000000,278.00000000,290.00000000,105.88175964,55.75680161
6881316,4.84000000,6.24000000,279.00000000,285.00000000,110.23823547,60.05120087
6881317,4.84000000,6.28000000,279.00000000,307.00000000,115.27533722,65.70079803
6881318,4.84000000,6.32000000,282.00000000,324.00000000,121.21204376,71.26080322
6881319,4.84000000,6.36000000,286.00000000,377.00000000,128.93832397,79.05599976
6881320,4.84000000,6.40000000,292.00000000,426.00000000,137.32786560,87.44480133
6881321,4.84000000,6.44000000,295.00000000,428.00000000,147.93527222,97.94239807
6881322,4.84000000,6.48000000,303.00000000,404.00000000,156.05125427,107.59040070
6881323,4.84000000,6.52000000,295.00000000,331.00000000,156.31007385,114.17600250
6881324,4.84000000,6.56000000,283.00000000,263.00000000,154.22352600,118.41280365
6881325,4.84000000,6.60000000,295.00000000,255.00000000,168.70222473,135.65600586
6881326,4.84000000,6.64000000,387.00000000,216.00000000,302.01229858,347.60479736
6881327,4.84000000,6.68000000,528.00000000,200.00000000,619.30364990,1143.90405273
6881328,4.84000000,6.72000000,401.00000000,178.00000000,380.50387573,563.33917236
6881329,4.84000000,6.76000000,257.00000000,134.00000000,161.88014221,149.49600220
6881330,4.84000000,6.80000000,223.00000000,109.00000000,140.52336121,135.56959534
6881331,4.84000000,6.84000000,210.00000000,39.00000000,139.39320374,140.23840332
6946824,4.88000000,5.12000000,257.00000000,36.00000000,141.64993286,120.39520264
6946825,4.88000000,5.16000000,281.00000000,84.00000000,150.26084900,122.76640320
6946826,4.88000000,5.20000000,303.00000000,153.00000000,161.89883423,129.03999329
6946827,4.88000000,5.24000000,311.00000000,177.00000000,161.76492310,126.27680206
6946828,4.88000000,5.28000000,266.00000000,198.00000000,112.81959534,73.44159698
6946829,4.88000000,5.32000000,253.00000000,235.00000000,100.08850861,60.15359879
6946830,4.88000000,5.36000000,240.00000000,200.00000000,89.04432678,49.65760040
6946831,4.88000000,5.40000000,231.00000000,207.00000000,80.08789825,40.05599976
6946832,4.88000000,5.44000000,205.00000000,233.00000000,60.68837738,23.13279915
6946833,4.88000000,5.48000000,164.00000000,134.00000000,43.48648071,13.67199993
6946835,4.88000000,5.56000000,272.00000000,86.00000000,134.31546021,90.21279907
6946836,4.88000000,5.60000000,289.00000000,104.00000000,135.49270630,86.04959869
6946837,4.88000000,5.64000000,293.00000000,133.00000000,130.97589111,79.51360321
6946838,4.88000000,5.68000000,294.00000000,160.00000000,126.60982513,74.35040283
6946839,4.88000000,5.72000000,295.00000000,162.00000000,122.78361511,69.58080292
6946840,4.88000000,5.76000000,297.00000000,161.00000000,119.67480469,65.52480316
6946841,4.88000000,5.80000000,298.00000000,174.00000000,116.93442535,62.25439835
6946842,4.88000000,5.84000000,303.00000000,180.00000000,117.17517853,61.23360062
6946843,4.88000000,5.88000000,310.00000000,182.00000000,120.48535156,63.56639862
6946844,4.88000000,5.92000000,348.00000000,177.00000000,155.85977173,100.62400055
6946845,4.88000000,5.96000000,515.00000000,180.00000000,530.81658936,1091.54724121
6946846,4.88000000,6.00000000,500.00000000,173.00000000,513.60162354,1072.49438477
6946847,4.88000000,6.04000000,316.00000000,188.00000000,125.67477417,68.89279938
6946848,4.88000000,6.08000000,296.00000000,181.00000000,111.03088379,56.94400024
6946849,4.88000000,6.12000000,287.00000000,181.00000000,108.10593414,56.33599854
6946850,4.88000000,6.16000000,287.00000000,188.00000000,111.29408264,60.09759903
6946851,4.88000000,6.20000000,282.00000000,173.00000000,112.00920105,62.20000076
6946852,4.88000000,6.24000000,281.00000000,175.00000000,115.49922180,66.16960144
6946853,4.88000000,6.28000000,283.00000000,167.00000000,121.77474213,72.83999634
6946854,4.88000000,6.32000000,278.00000000,139.00000000,124.10552216,76.32800293
6946855,4.88000000,6.36000000,275.00000000,119.00000000,129.79067993,83.73120117
6946856,4.88000000,6.40000000,247.00000000,31.00000000,128.29136658,89.17279816
6946859,4.88000000,6.52000000,106.00000000,95.00000000,26.90836906,8.92319965
6946860,4.88000000,6.56000000,157.00000000,138.00000000,51.60380936,23.82080078
6946861,4.88000000,6.60000000,220.00000000,148.00000000,102.92866516,69.91999817
6946862,4.88000000,6.64000000,335.00000000,162.00000000,285.27963257,408.80480957
6946863,4.88000000,6.68000000,461.00000000,151.00000000,559.37194824,1099.35998535
6946864,4.88000000,6.72000000,369.00000000,143.00000000,364.23532104,585.56640625
6946865,4.88000000,6.76000000,241.00000000,119.00000000,140.84626770,118.11519623
6946866,4.88000000,6.80000000,206.00000000,92.00000000,115.38745117,96.34719849
6946867,4.88000000,6.84000000,195.00000000,46.00000000,116.85153961,105.38880157
7012360,4.92000000,5.12000000,230.00000000,34.00000000,108.00647736,76.29440308
7012361,4.92000000,5.16000000,251.00000000,85.00000000,117.99064636,84.09919739
7012362,4.92000000,5.20000000,270.00000000,151.00000000,131.07154846,97.68800354
7012363,4.92000000,5.24000000,273.00000000,172.00000000,127.94870758,93.62719727
7012364,4.92000000,5.28000000,220.00000000,205.00000000,73.31044006,36.51520157
7012365,4.92000000,5.32000000,202.00000000,206.00000000,58.96883011,24.59359932
7012366,4.92000000,5.36000000,186.00000000,176.00000000,48.67191315,17.12159920
7012367,4.92000000,5.40000000,171.00000000,167.00000000,40.87358856,11.90719986
7012368,4.92000000,5.44000000,162.00000000,103.00000000,39.59253693,11.58880043
7012369,4.92000000,5.48000000,149.00000000,24.00000000,39.86283875,12.66079998
7012371,4.92000000,5.56000000,251.00000000,23.00000000,130.53703308,89.69120026
7012372,4.92000000,5.60000000,257.00000000,52.00000000,123.22180939,79.69280243
7012373,4.92000000,5.64000000,269.00000000,64.00000000,121.00531006,73.79519653
7012374,4.92000000,5.68000000,278.00000000,83.00000000,119.66403198,69.25920105
7012375,4.92000000,5.72000000,284.00000000,77.00000000,118.34278107,65.98400116
7012376,4.92000000,5.76000000,291.00000000,85.00000000,118.19248962,63.94240189
7012377,4.92000000,5.80000000,292.00000000,94.00000000,115.62483978,61.03680038
7012378,4.92000000,5.84000000,295.00000000,91.00000000,114.63945007,59.18080139
7012379,4.92000000,5.88000000,310.00000000,91.00000000,125.05551147,67.89759827
7012380,4.92000000,5.92000000,348.00000000,106.00000000,162.54489136,108.93599701
7012381,4.92000000,5.96000000,512.00000000,113.00000000,541.94451904,1128.54394531
7012382,4.92000000,6.00000000,496.00000000,120.00000000,523.48602295,1107.54235840
7012383,4.92000000,6.04000000,311.00000000,111.00000000,126.74250031,70.93920135
7012384,4.92000000,6.08000000,292.00000000,116.00000000,112.47406006,58.98880005
7012385,4.92000000,6.12000000,284.00000000,97.00000000,109.85880280,58.38079834
7012386,4.92000000,6.16000000,283.00000000,99.00000000,112.37937927,61.47679901
7012387,4.92000000,6.20000000,276.00000000,96.00000000,111.71053314,62.38240051
7012388,4.92000000,6.24000000,276.00000000,92.00000000,117.58090973,69.78880310
7012389,4.92000000,6.28000000,270.00000000,79.00000000,119.89942932,74.03359985
7012390,4.92000000,6.32000000,264.00000000,60.00000000,124.45247650,81.45760345
7012391,4.92000000,6.36000000,253.00000000,39.00000000,128.19419861,88.72160339
7012392,4.92000000,6.40000000,250.00000000,21.00000000,134.58474731,96.36799622
7012395,4.92000000,6.52000000,104.00000000,21.00000000,29.11104774,10.76799965
7012396,4.92000000,6.56000000,120.00000000,60.00000000,36.91614914,16.86560059
7012397,4.92000000,6.60000000,166.00000000,92.00000000,75.64981079,56.53440094
7012398,4.92000000,6.64000000,283.00000000,107.00000000,275.92596436,477.52481079
7012399,4.92000000,6.68000000,394.00000000,122.00000000,511.87451172,1080.02246094
7012400,4.92000000,6.72000000,330.00000000,136.00000000,359.38165283,653.77117920
7012401,4.92000000,6.76000000,210.00000000,120.00000000,116.03285980,93.81759644
7012402,4.92000000,6.80000000,176.00000000,108.00000000,86.39436340,62.61920166
7012403,4.92000000,6.84000000,170.00000000,45.00000000,86.67462921,65.06240082
7077896,4.96000000,5.12000000,209.00000000,35.00000000,86.03922272,51.74399948
7077897,4.96000000,5.16000000,228.00000000,90.00000000,96.94887543,62.63199997
7077898,4.96000000,5.20000000,238.00000000,136.00000000,104.89588165,73.80480194
7077899,4.96000000,5.24000000,245.00000000,176.00000000,106.74607849,76.19519806
7077900,4.96000000,5.28000000,198.00000000,176.00000000,59.02832413,25.86720085
7077901,4.96000000,5.32000000,181.00000000,157.00000000,46.04565048,15.80480003
7077902,4.96000000,5.36000000,171.00000000,182.00000000,41.13490295,12.89439964
7077903,4.96000000,5.40000000,162.00000000,136.00000000,37.73530197,10.71199989
7077904,4.96000000,5.44000000,154.00000000,76.00000000,37.75108719,11.20320034
7077905,4.96000000,5.48000000,149.00000000,24.00000000,40.12705612,12.93120003
7077907,4.96000000,5.56000000,246.00000000,11.00000000,129.52330017,88.01920319
7077908,4.96000000,5.60000000,251.00000000,21.00000000,123.91935730,80.90399933
7077909,4.96000000,5.64000000,257.00000000,35.00000000,119.45538330,74.02559662
7077910,4.96000000,5.68000000,261.00000000,44.00000000,114.51888275,67.08000183
7077911,4.96000000,5.72000000,272.00000000,48.00000000,114.72201538,64.27999878
7077912,4.96000000,5.76000000,276.00000000,46.00000000,112.81988525,60.87039948
7077913,4.96000000,5.80000000,282.00000000,56.00000000,113.08817291,59.26559830
7077914,4.96000000,5.84000000,292.00000000,61.00000000,116.79712677,60.66880035
7077915,4.96000000,5.88000000,309.00000000,60.00000000,130.16259766,72.82879639
7077916,4.96000000,5.92000000,347.00000000,54.00000000,170.13162231,119.27680206
7077917,4.96000000,5.96000000,503.00000000,41.00000000,548.42926025,1161.33276367
7077918,4.96000000,6.00000000,489.00000000,35.00000000,531.71514893,1141.43676758
7077919,4.96000000,6.04000000,314.00000000,49.00000000,137.36724854,82.87680054
7077920,4.96000000,6.08000000,293.00000000,53.00000000,119.52432251,65.76640320
7077921,4.96000000,6.12000000,288.00000000,56.00000000,118.62825012,66.48639679
7077922,4.96000000,6.16000000,279.00000000,55.00000000,116.49082947,66.79519653
7077923,4.96000000,6.20000000,272.00000000,59.00000000,115.82111359,68.06400299
7077924,4.96000000,6.24000000,269.00000000,56.00000000,119.67441559,73.83519745
7077925,4.96000000,6.28000000,260.00000000,48.00000000,120.42409515,77.37120056
7077926,4.96000000,6.32000000,253.00000000,60.00000000,124.13022614,83.47039795
7077927,4.96000000,6.36000000,252.00000000,54.00000000,130.40560913,90.56639862
7077928,4.96000000,6.40000000,251.00000000,27.00000000,138.06085205,99.26080322
7077931,4.96000000,6.52000000,107.00000000,22.00000000,34.09193420,14.46399975
7077932,4.96000000,6.56000000,122.00000000,54.00000000,43.96517563,23.77440071
7077933,4.96000000,6.60000000,165.00000000,53.00000000,86.33255005,72.22239685
7077934,4.96000000,6.64000000,270.00000000,76.00000000,284.69412231,513.06719971
7077935,4.96000000,6.68000000,360.00000000,93.00000000,495.96911621,1088.47839355
7077936,4.96000000,6.72000000,312.00000000,102.00000000,383.74920654,788.24157715
