Ref,x1,y1,x2,y2,Angular Connectivity,Angular Shortest Path Angle,Angular Shortest Path Order,Axial Line Ref,Connectivity,Segment Length
1140,533692.942987,184490.964946,533698.651425,184547.943534,2.0014875,-1,-1,361,4,57.263824
1141,533698.651425,184547.943534,533706.759785,184628.876864,2.0467546,-1,-1,361,4,81.338486
1142,533706.759785,184628.876864,533713.642782,184697.579283,2.9141521,-1,-1,361,5,69.046349
1143,533713.642782,184697.579283,533713.678894,184697.939731,4,-1,-1,361,6,0.36225256
1144,533713.678894,184697.939731,533715.25293,184713.650914,2.9891434,-1,-1,361,4,15.789834
1145,533685.696209,184491.260645,533692.46246,184486.168573,3.3471429,-1,-1,362,4,8.468255
1146,533692.46246,184486.168573,533735.692237,184453.635174,1.5069535,-1,-1,362,4,54.103935
1147,533735.692237,184453.635174,533800.368389,184404.961894,1.9921591,-1,-1,362,4,80.945
1148,533800.368389,184404.961894,533815.925633,184393.253991,1.4032409,-1,-1,362,4,19.470564
1149,533815.925633,184393.253991,533841.410481,184374.07488,3.7505035,-1,-1,362,5,31.895388
1150,533841.410481,184374.07488,533841.81074,184373.773657,4,-1,-1,362,5,0.50094116
1151,533769.150046,184331.86693,533800.368389,184404.961894,2,-1,-1,363,2,79.482445
1152,533286.884606,184637.482607,533304.38241,184635.842571,3.7056155,-1,-1,364,4,17.574495
1153,533304.38241,184635.842571,533369.903983,184629.701356,0.29438433,-1,-1,364,2,65.808746
1154,533283.075492,184764.40653,533291.901833,184763.36995,4,-1,-1,365,5,8.887001
1155,533291.901833,184763.36995,533423.884322,184747.869714,4,-1,-1,365,6,132.88956
1156,533423.884322,184747.869714,533423.892918,184747.868704,2.957938,-1,-1,365,5,0.0086551439
1157,533423.892918,184747.868704,533498.972611,184739.051224,2.0359912,-1,-1,365,4,75.595688
1158,533498.972611,184739.051224,533569.966628,184730.713572,3.0060706,-1,-1,365,5,71.481934
1159,533569.966628,184730.713572,533570.695481,184730.627974,3.0333042,-1,-1,365,5,0.73386252
1160,533570.695481,184730.627974,533643.482886,184722.079703,2.9666958,-1,-1,365,5,73.287651
1161,533643.482886,184722.079703,533673.378455,184718.56872,4,-1,-1,365,6,30.10103
1162,533673.378455,184718.56872,533705.7259,184714.769783,4,-1,-1,365,6,32.569759
1163,533705.7259,184714.769783,533715.25293,184713.650914,2.9891434,-1,-1,365,4,9.5925055
1164,533584.882364,184332.950579,533587.859785,184352.721754,3.0975204,-1,-1,366,4,19.99411
1165,533587.859785,184352.721754,533600.064764,184433.767322,1.8206327,-1,-1,366,4,81.959412
1166,533600.064764,184433.767322,533609.193017,184494.382299,3.081847,-1,-1,366,5,61.298454
1167,533609.193017,184494.382299,533643.482886,184722.079703,4,-1,-1,366,6,230.26486
1168,533643.482886,184722.079703,533645.168712,184733.274208,3.210762,-1,-1,366,4,11.320731
1169,533645.168712,184733.274208,533673.378455,184718.56872,3.210762,-1,-1,367,4,31.812592
1170,533673.378455,184718.56872,533713.642782,184697.579283,4,-1,-1,367,6,45.406746
1171,533713.642782,184697.579283,533713.916698,184697.436493,3.5869508,-1,-1,367,5,0.30889884
1172,533713.916698,184697.436493,533767.893888,184669.298663,1.0704668,-1,-1,367,4,60.870968
1173,533767.893888,184669.298663,533791.637169,184656.921501,2.3153234,-1,-1,367,4,26.775688
1174,533791.637169,184656.921501,533901.354009,184599.727086,1.8853738,-1,-1,367,4,123.72948
1175,533901.354009,184599.727086,533909.730138,184595.360684,3.1418853,-1,-1,367,5,9.445899
1176,533909.730138,184595.360684,534044.218737,184525.252971,2.6790109,-1,-1,367,5,151.66501
1177,534044.218737,184525.252971,534062.207045,184515.875825,2.5515666,-1,-1,367,4,20.285711
1178,534062.207045,184515.875825,534098.989465,184496.701476,1.207,-1,-1,367,3,41.480141
1179,534044.218737,184525.252971,534044.808018,184500.365468,4,-1,-1,368,5,24.894478
1180,534044.808018,184500.365468,534046.201393,184441.518155,2.7119236,-1,-1,368,5,58.863808
1181,534046.201393,184441.518155,534046.334979,184435.876365,3.2880764,-1,-1,368,4,5.6433716
1182,533995.574297,184456.476085,534006.031159,184465.79785,3.3356996,-1,-1,369,4,14.008615
1183,534006.031159,184465.79785,534044.808018,184500.365468,2.6643004,-1,-1,369,5,51.947716
1184,534044.808018,184500.365468,534062.207045,184515.875825,4,-1,-1,369,5,23.308739
1185,533824.264349,184525.108824,533877.14365,184507.854173,4,-1,-1,370,5,55.623226
1186,533877.14365,184507.854173,533993.256987,184469.966095,2.6909027,-1,-1,370,5,122.1385
1187,533993.256987,184469.966095,534006.031159,184465.79785,3.3090973,-1,-1,370,4,13.437029
1188,533817.986075,184283.364367,533838.705614,184361.990398,2.9276934,-1,-1,371,4,81.310219
1189,533838.705614,184361.990398,533841.81074,184373.773657,2.7533221,-1,-1,371,5,12.185525
1190,533841.81074,184373.773657,533843.390594,184379.768852,3.2466779,-1,-1,371,5,6.1998625
1191,533843.390594,184379.768852,533844.963887,184385.73915,4,-1,-1,371,6,6.1741171
1192,533844.963887,184385.73915,533861.871583,184449.900084,3.0539846,-1,-1,371,5,66.351303
1193,533861.871583,184449.900084,533877.14365,184507.854173,2.9460154,-1,-1,371,5,59.932568
1194,533877.14365,184507.854173,533898.254831,184587.966399,2.4715636,-1,-1,371,5,82.847153
1195,533898.254831,184587.966399,533901.354009,184599.727086,3.5284364,-1,-1,371,4,12.162182
1196,533726.025591,184296.706804,533810.25541,184284.486,2.9463861,-1,-1,372,4,85.111755
1197,533810.25541,184284.486,533817.986075,184283.364367,2.9276934,-1,-1,372,4,7.8116097
1198,533714.350676,184246.459837,533781.688739,184202.340273,2.7760887,-1,-1,373,3,80.504349
1199,533714.350676,184246.459837,533726.025591,184296.706804,1.7224751,-1,-1,374,2,51.585476
1200,533687.009447,183930.082454,533724.707934,184038.487447,4,-1,-1,375,5,114.7729
1201,533724.707934,184038.487447,533759.173275,184137.595268,4,-1,-1,375,6,104.9296
1202,533759.173275,184137.595268,533781.688739,184202.340273,2.8438091,-1,-1,375,5,68.548241
1203,533781.688739,184202.340273,533795.632503,184242.436671,2.1506054,-1,-1,375,4,42.451733
1204,533795.632503,184242.436671,533810.25541,184284.486,3.0055857,-1,-1,375,5,44.519382
1205,533810.25541,184284.486,533837.515371,184362.874183,3.1935487,-1,-1,375,5,82.992844
1206,533837.515371,184362.874183,533841.410481,184374.07488,2.8064513,-1,-1,375,5,11.858646
1207,533841.410481,184374.07488,533843.390594,184379.768852,4,-1,-1,375,6,6.0284462
1208,533843.390594,184379.768852,533845.425278,184385.619747,4,-1,-1,375,5,6.1945872
1209,533861.871583,184449.900084,533881.486801,184442.907089,2,-1,-1,376,2,20.824474
1210,533776.377691,184624.315368,533791.637169,184656.921501,2.315361,-1,-1,377,3,36.00016
1211,533764.047608,184615.178863,533776.377691,184624.315368,0.87075675,-1,-1,378,2,15.346227
1212,533706.759785,184628.876864,533764.047608,184615.178863,2.5553956,-1,-1,379,3,58.902714
1213,533815.925633,184393.253991,533844.963887,184385.73915,4,-1,-1,380,5,29.994883
1214,533844.963887,184385.73915,533845.425278,184385.619747,3.0518458,-1,-1,380,5,0.47659016
1215,533845.425278,184385.619747,533984.873259,184349.531855,1.8453624,-1,-1,380,4,144.04192
1216,533984.873259,184349.531855,534114.511509,184315.982634,3.1027918,-1,-1,380,4,133.90903
1217,533952.976102,184059.68619,533971.143123,184075.560968,3.8000021,-1,-1,381,4,24.125696
1218,533971.143123,184075.560968,534082.117018,184172.532614,2.1999979,-1,-1,381,5,147.37268
1219,534082.117018,184172.532614,534086.154389,184176.060565,4,-1,-1,381,6,5.3616042
1220,534086.154389,184176.060565,534087.511116,184177.246106,4,-1,-1,381,5,1.8017257
1221,533837.515371,184362.874183,533838.705614,184361.990398,4,-1,-1,382,5,1.4824823
1222,533838.705614,184361.990398,534083.803185,184179.999337,4,-1,-1,382,6,305.27621
1223,534083.803185,184179.999337,534087.511116,184177.246106,3.1361938,-1,-1,382,5,4.6183367
1224,534087.511116,184177.246106,534090.713836,184174.868007,2.863806,-1,-1,382,4,3.9890811
1225,533795.632503,184242.436671,533826.550144,184231.988031,2,-1,-1,383,2,32.635479
1226,533984.873259,184349.531855,534005.785226,184397.034097,2.3723078,-1,-1,384,4,51.901573
1227,534005.785226,184397.034097,534009.035662,184404.417572,3.6276922,-1,-1,384,4,8.0672827
1228,533993.256987,184469.966095,533995.574297,184456.476085,3.3552029,-1,-1,385,4,13.687597
1229,533995.574297,184456.476085,534005.088732,184401.088674,1.9825487,-1,-1,385,4,56.198662
1230,534005.088732,184401.088674,534005.785226,184397.034097,2.6622484,-1,-1,385,4,4.1139636
1231,534005.088732,184401.088674,534009.035662,184404.417572,3.7100599,-1,-1,386,4,5.1633153
1232,534009.035662,184404.417572,534046.334979,184435.876365,0.85895824,-1,-1,386,4,48.794411
1233,534046.334979,184435.876365,534050.625764,184439.495276,3.4309821,-1,-1,386,4,5.6131411
1234,534046.201393,184441.518155,534050.625764,184439.495276,3.2809415,-1,-1,387,4,4.8648834
1235,534050.625764,184439.495276,534133.814445,184401.460335,2.7190585,-1,-1,387,4,91.471382
1236,533863.737429,183895.760702,533871.310275,183908.437867,3.2683804,-1,-1,388,4,14.766805
1237,533871.310275,183908.437867,533871.310556,183908.438339,2.4523828,-1,-1,388,4,0.00054904749
1238,533871.310556,183908.438339,533903.769658,183962.775822,1.3673773,-1,-1,388,4,63.294197
1239,533903.769658,183962.775822,533959.978572,184056.871185,2.0113289,-1,-1,388,4,109.60556
1240,533959.978572,184056.871185,533971.143123,184075.560968,2.9005306,-1,-1,388,4,21.770512
1241,533600.064764,184433.767322,533640.77351,184432.916141,3.1072955,-1,-1,389,3,40.717644
1242,533628.797004,184370.455395,533640.77351,184432.916141,1.1072954,-1,-1,390,1,63.598595
1243,533587.859785,184352.721754,533592.065867,184351.408412,3.0436037,-1,-1,391,4,4.4063578
1244,533592.065867,184351.408412,533678.599561,184324.388414,2.9563963,-1,-1,391,4,90.654068
1245,533620.680024,184193.2698,533678.599561,184324.388414,3.0721309,-1,-1,392,4,143.34143
1246,533678.599561,184324.388414,533735.692237,184453.635174,2.9278691,-1,-1,392,4,141.29507
1247,533698.651425,184547.943534,533762.637993,184537.534687,4,-1,-1,393,4,64.827652
1248,533758.294548,184511.329322,533762.637993,184537.534687,1.9948233,-1,-1,394,3,26.562881
1249,533762.637993,184537.534687,533766.433456,184560.433909,1.9981046,-1,-1,394,3,23.211634
1250,533758.294548,184511.329322,533819.542644,184500.476263,1.9839985,-1,-1,395,2,62.202236
1251,533819.542644,184500.476263,533824.264349,184525.108824,2.0713086,-1,-1,396,3,25.08102
1252,533824.264349,184525.108824,533829.046179,184550.055057,1.9357636,-1,-1,396,3,25.400402
1253,533766.433456,184560.433909,533829.046179,184550.055057,2.0160015,-1,-1,397,2,63.467106
1254,533788.680751,184011.438194,533810.611406,184073.513141,3.1050825,-1,-1,398,4,65.835045
1255,533810.611406,184073.513141,533824.038706,184111.519251,2.8949175,-1,-1,398,4,40.308273
1256,533411.406381,184502.45283,533423.887045,184747.753284,2.0472522,-1,-1,399,4,245.61775
1257,533423.887045,184747.753284,533423.892918,184747.868704,3.9527478,-1,-1,399,4,0.11556962
1258,534098.989465,184496.701476,534123.674167,184501.880569,1.4741907,-1,-1,400,3,25.222162
1259,534123.674167,184501.880569,534158.124006,184509.108485,2.9633868,-1,-1,400,5,35.199917
1260,534158.124006,184509.108485,534160.740843,184509.657523,3.0111647,4.4648438,46,400,5,2.6738133
1261,534160.740843,184509.657523,534239.185029,184526.115885,2.012573,4.4648438,45,400,4,80.152153
1262,534239.185029,184526.115885,534341.191212,184547.517786,2.0319407,4.4648438,44,400,4,104.22717
1263,534341.191212,184547.517786,534389.8504,184557.726963,1.8364961,4.4648438,43,400,4,49.718647
1264,534389.8504,184557.726963,534450.502056,184570.452278,1.9987996,4.4648438,42,400,4,61.972229
1265,534450.502056,184570.452278,534524.124577,184585.899007,2.1982374,-1,-1,400,4,75.22551
1266,534524.124577,184585.899007,534576.97631,184596.987821,2.9107885,-1,-1,400,4,54.002476
1267,534101.603395,184258.822629,534177.948271,184242.469187,3.0542002,-1,-1,401,4,78.076729
1268,534177.948271,184242.469187,534215.280306,184234.472484,1.086924,-1,-1,401,4,38.178894
1269,534215.280306,184234.472484,534234.647393,184230.32396,3.8588758,-1,-1,401,4,19.806421
1270,534002.66195,183820.687874,534003.315254,183823.58085,2.8657327,-1,-1,402,4,2.9658256
1271,534003.315254,183823.58085,534050.214756,184031.26229,2.9697247,5.1914062,54,402,5,212.91112
1272,534050.214756,184031.26229,534082.117018,184172.532614,3.0302753,5.1914062,53,402,5,144.82768
1273,534082.117018,184172.532614,534083.094454,184176.860915,3.0214715,5.1914062,52,402,5,4.4372926
1274,534083.094454,184176.860915,534083.803185,184179.999337,2.9785283,5.1914062,51,402,5,3.2174516
1275,534083.803185,184179.999337,534101.603395,184258.822629,2.9929447,5.1914062,50,402,5,80.808159
1276,534101.603395,184258.822629,534114.511509,184315.982634,1.9872334,5.1914062,49,402,4,58.599365
1277,534114.511509,184315.982634,534133.814445,184401.460335,1.8882091,5.1914062,48,402,4,87.630135
1278,534133.814445,184401.460335,534158.124006,184509.108485,3.131613,5.1914062,47,402,5,110.35886
1279,534158.124006,184509.108485,534159.487925,184515.148224,4,-1,-1,402,5,6.1918273
1280,534187.221647,184315.7489,534260.0512,184316.764457,1.8167212,-1,-1,403,3,72.836632
1281,534260.0512,184316.764457,534368.681582,184318.279231,3.0942655,-1,-1,403,5,108.64095
1282,534368.681582,184318.279231,534586.781142,184321.320476,4,-1,-1,403,5,218.12076
1283,534177.948271,184242.469187,534187.221647,184315.7489,2.9109867,-1,-1,404,3,73.864143
1284,534260.0512,184316.764457,534266.735995,184366.303977,2.881022,-1,-1,405,4,49.988503
1285,534266.735995,184366.303977,534266.890807,184367.451256,3.118978,-1,-1,405,4,1.1576769
1286,534221.029704,184401.857388,534266.890807,184367.451256,0.67563176,-1,-1,406,2,57.332561
1287,534266.890807,184367.451256,534268.309304,184366.387064,3.3243682,-1,-1,406,4,1.773312
1288,534266.735995,184366.303977,534268.309304,184366.387064,3.5566537,-1,-1,407,4,1.5755012
1289,534268.309304,184366.387064,534362.317113,184371.351697,2.4433463,-1,-1,407,5,94.138809
1290,534362.317113,184371.351697,534584.584154,184383.08981,4,-1,-1,407,5,222.57678
1291,534341.191212,184547.517786,534354.953493,184432.755945,2.9935997,-1,-1,408,4,115.58408
1292,534354.953493,184432.755945,534362.317113,184371.351697,3.0064003,-1,-1,408,5,61.844196
1293,534362.317113,184371.351697,534368.681582,184318.279231,4,-1,-1,408,6,53.452721
1294,534368.681582,184318.279231,534378.523005,184236.212909,4,-1,-1,408,6,82.654312
1295,534378.523005,184236.212909,534387.639612,184160.190737,2.3847485,-1,-1,408,5,76.566856
1296,534387.639612,184160.190737,534388.503184,184152.989524,3.6152513,-1,-1,408,4,7.2528086
1297,534383.691555,184152.699129,534388.503184,184152.989524,3.0376058,-1,-1,409,4,4.8203835
1298,534388.503184,184152.989524,534445.663003,184156.439271,2.0014875,-1,-1,409,4,57.263824
1299,534445.663003,184156.439271,534526.853759,184161.339349,2.0467546,-1,-1,409,4,81.338486
1300,534526.853759,184161.339349,534592.93945,184165.327797,2.9141521,-1,-1,409,4,66.20594
1301,534296.297992,183986.866046,534296.781507,183987.783537,4,-1,-1,410,5,1.0371
1302,534296.781507,183987.783537,534311.17218,184015.090465,3.7711391,-1,-1,410,5,30.866808
1303,534311.17218,184015.090465,534320.729258,184033.225435,1.3826053,-1,-1,410,4,20.499144
1304,534320.729258,184033.225435,534358.467306,184104.83502,1.9921591,-1,-1,410,4,80.945
1305,534358.467306,184104.83502,534383.691555,184152.699129,1.5069535,-1,-1,410,4,54.103935
1306,534383.691555,184152.699129,534387.639612,184160.190737,3.3471429,-1,-1,410,4,8.468255
1307,534243.591734,184052.389493,534320.729258,184033.225435,2,-1,-1,411,2,79.482445
1308,534524.124577,184585.899007,534529.659313,184503.013793,2,-1,-1,412,2,83.069801
1309,534215.280306,184234.472484,534235.273279,184234.685641,3.0975204,-1,-1,413,4,19.99411
1310,534235.273279,184234.685641,534317.228035,184235.559408,1.8206327,-1,-1,413,4,81.959412
1311,534317.228035,184235.559408,534378.523005,184236.212909,3.081847,-1,-1,413,5,61.298454
1312,534378.523005,184236.212909,534589.728126,184238.464688,4,-1,-1,413,5,211.21712
1313,534473.239753,183791.392719,534479.818953,183811.945765,4,-1,-1,414,5,21.580399
1314,534479.818953,183811.945765,534528.691747,183964.621609,4,-1,-1,414,6,160.3074
1315,534528.691747,183964.621609,534538.537313,183995.378598,3.976491,-1,-1,414,5,32.294388
1316,534538.537313,183995.378598,534566.422366,184082.489926,1.0440185,-1,-1,414,4,91.465622
1317,534566.422366,184082.489926,534592.93945,184165.327797,2.215091,-1,-1,414,4,86.978554
1318,534592.93945,184165.327797,534600.655502,184189.432308,2.7643993,-1,-1,414,4,25.309383
1319,534433.866116,183621.357908,534479.92914,183785.954518,1.8411074,-1,-1,415,3,170.92058
1320,534479.92914,183785.954518,534487.608135,183813.393803,2.5515666,-1,-1,415,4,28.49353
1321,534487.608135,183813.393803,534529.897545,183964.506192,1.8222345,-1,-1,415,4,156.91829
1322,534529.897545,183964.506192,534538.537313,183995.378598,2.8870349,-1,-1,415,4,32.058556
1323,534390.467231,183795.33495,534396.104839,183796.383002,3.2741685,-1,-1,416,4,5.734199
1324,534396.104839,183796.383002,534453.887805,183807.125069,2.7258315,-1,-1,416,5,58.77298
1325,534453.887805,183807.125069,534479.818953,183811.945765,4,-1,-1,416,6,26.375435
1326,534479.818953,183811.945765,534487.608135,183813.393803,4,-1,-1,416,5,7.9226365
1327,534402.709686,183848.730807,534413.579523,183839.89407,3.3356996,-1,-1,417,4,14.008615
1328,534413.579523,183839.89407,534453.887805,183807.125069,2.6643004,-1,-1,417,5,51.947716
1329,534453.887805,183807.125069,534473.239753,183791.392719,3.2373271,-1,-1,417,5,24.940023
1330,534473.239753,183791.392719,534479.92914,183785.954518,2.7626731,-1,-1,417,4,8.6210165
1331,534413.579523,183839.89407,534415.657617,183853.169433,3.3090973,-1,-1,418,4,13.437029
1332,534415.657617,183853.169433,534434.515183,183973.636071,2.6909027,-1,-1,418,5,121.93366
1333,534434.515183,183973.636071,534443.149234,184028.792448,4,-1,-1,418,5,55.828064
1334,534284.70575,183987.975641,534296.297992,183986.866046,2.7519836,-1,-1,419,4,11.645226
1335,534296.297992,183986.866046,534307.475793,183985.796121,3.2480164,-1,-1,419,5,11.22889
1336,534307.475793,183985.796121,534308.736324,183985.675464,3.9496341,-1,-1,419,5,1.2662926
1337,534308.736324,183985.675464,534374.838967,183979.348203,1.1056888,-1,-1,419,4,66.40477
1338,534374.838967,183979.348203,534434.515183,183973.636071,2.9446769,-1,-1,419,5,59.948971
1339,534434.515183,183973.636071,534528.691747,183964.621609,4,-1,-1,419,6,94.60701
1340,534528.691747,183964.621609,534529.897545,183964.506192,4,-1,-1,419,5,1.2113093
1341,534172.980004,183924.754339,534203.371175,184004.255201,2.9463861,-1,-1,420,3,85.111755
1342,534117.721487,184019.35838,534123.416593,183939.055724,2.7760887,-1,-1,421,3,80.504349
1343,534123.416593,183939.055724,534172.980004,183924.754339,1.7224751,-1,-1,422,2,51.585476
1344,533810.59916,184073.5153,533810.611406,184073.513141,2,-1,-1,423,2,0.012435302
1345,534050.214756,184031.26229,534117.721487,184019.35838,2.8438091,-1,-1,424,4,68.548241
1346,534117.721487,184019.35838,534159.528213,184011.986322,2.1506054,-1,-1,424,4,42.451733
1347,534159.528213,184011.986322,534203.371175,184004.255201,2.1269197,-1,-1,424,4,44.519382
1348,534203.371175,184004.255201,534285.428565,183989.785476,2.0094476,-1,-1,424,4,83.323395
1349,534285.428565,183989.785476,534296.781507,183987.783537,2.8692183,-1,-1,424,5,11.528098
1350,534296.781507,183987.783537,534307.488337,183985.89553,4,-1,-1,424,6,10.872018
1351,534307.488337,183985.89553,534308.736324,183985.675464,3.9999998,-1,-1,424,5,1.267242
1352,534371.123204,183959.195139,534374.838967,183979.348203,2,-1,-1,425,2,20.492752
1353,534533.451095,184091.884794,534566.422366,184082.489926,2.315361,-1,-1,426,3,34.283646
1354,534522.465466,184102.600327,534533.451095,184091.884794,0.87075675,-1,-1,427,2,15.346227
