Ref,x1,y1,x2,y2,Angular Connectivity,Axial Line Ref,Connectivity,Metric Shortest Path Distance,Metric Shortest Path Order,Segment Length
2969,534282.3086,185247.278341,534315.989548,185176.839936,3.0542002,949,5,-1,-1,78.076729
2970,534315.989548,185176.839936,534438.010721,184921.651844,4,949,6,-1,-1,282.86063
2971,534438.010721,184921.651844,534438.8664,184919.862328,3.1618555,949,4,-1,-1,1.9835713
2972,533975.536711,184888.72966,534086.662864,184945.865121,2.961535,950,4,-1,-1,124.95393
2973,534086.662864,184945.865121,534148.432962,184977.624189,3.038465,950,5,-1,-1,69.456345
2974,534148.432962,184977.624189,534270.559685,185040.415588,2.9605424,950,4,-1,-1,137.32333
2975,533912.446314,184978.356559,533919.218582,184981.68751,3.2994671,951,4,-1,-1,7.5471087
2976,533919.218582,184981.68751,534043.917232,185043.020738,1.7276689,951,4,-1,-1,138.96588
2977,534043.917232,185043.020738,534106.650248,185073.876071,2.9728639,951,5,-1,-1,69.910538
2978,534106.650248,185073.876071,534229.440716,185134.270756,4,951,6,-1,-1,136.83939
2979,534229.440716,185134.270756,534315.989548,185176.839936,3.9999998,951,6,-1,-1,96.45121
2980,534315.989548,185176.839936,534426.992404,185231.436865,4,951,6,-1,-1,123.70311
2981,534426.992404,185231.436865,534489.364516,185262.114687,6,951,8,-1,-1,69.508339
2982,534489.364516,185262.114687,534567.921395,185300.753012,4.4730835,951,6,-1,-1,87.544868
2983,534250.71711,185677.418984,534255.396315,185658.631802,3.0353599,952,4,-1,-1,19.361126
2984,534255.396315,185658.631802,534264.976488,185620.167047,1.8371177,952,4,-1,-1,39.639843
2985,534264.976488,185620.167047,534285.980877,185535.833634,3.1275225,952,5,-1,-1,86.909775
2986,534285.980877,185535.833634,534312.397231,185429.770984,4,952,6,-1,-1,109.30283
2987,534312.397231,185429.770984,534333.811315,185343.792632,3.079603,952,5,-1,-1,88.604965
2988,534333.811315,185343.792632,534351.358756,185273.338995,2.920397,952,4,-1,-1,72.605972
2989,534282.3086,185247.278341,534351.358756,185273.338995,2.9256492,953,4,-1,-1,73.804344
2990,534351.358756,185273.338995,534408.137338,185294.768156,1.5474347,953,3,-1,-1,60.687859
2991,534333.811315,185343.792632,534383.144788,185362.878321,2.6756318,954,3,-1,-1,52.896645
2992,534383.144788,185362.878321,534423.507377,185329.419971,2.6756318,955,3,-1,-1,52.42709
2993,534312.931149,185737.593518,534323.599938,185679.702796,3.1749816,956,4,-1,-1,58.865597
2994,534323.599938,185679.702796,534334.014446,185623.191852,4,956,6,-1,-1,57.462585
2995,534334.014446,185623.191852,534350.399122,185534.28573,4,956,5,-1,-1,90.403297
2996,534255.396315,185658.631802,534259.64948,185659.945786,4,958,5,-1,-1,4.4515128
2997,534259.64948,185659.945786,534323.599938,185679.702796,4,958,6,-1,-1,66.932808
2998,534323.599938,185679.702796,534410.098176,185706.425773,4,958,5,-1,-1,90.532112
2999,534177.063226,185670.766665,534207.422707,185537.721307,2.8418815,959,4,-1,-1,136.46526
3000,534207.422707,185537.721307,534232.605268,185427.362939,3.1581185,959,5,-1,-1,113.1951
3001,534232.605268,185427.362939,534243.157243,185381.12067,3.081847,959,5,-1,-1,47.430916
3002,534243.157243,185381.12067,534261.390788,185301.215205,1.8206327,959,4,-1,-1,81.959412
3003,534261.390788,185301.215205,534265.838886,185281.722159,3.0975204,959,4,-1,-1,19.99411
3004,533966.472683,185419.331313,533980.877155,185377.623284,2.9460154,960,4,-1,-1,44.125374
3005,533980.877155,185377.623284,534002.537153,185314.906938,2.056803,960,4,-1,-1,66.351303
3006,534002.537153,185314.906938,534004.552658,185309.071061,2.9971817,960,5,-1,-1,6.1741171
3007,534004.552658,185309.071061,534010.554461,185291.69289,4,960,6,-1,-1,18.385387
3008,534010.554461,185291.69289,534037.097711,185214.83713,2.9276934,960,4,-1,-1,81.310219
3009,534037.097711,185214.83713,534044.722809,185216.533927,2.9276934,961,4,-1,-1,7.8116097
3010,534044.722809,185216.533927,534127.802419,185235.021457,2.9463863,961,4,-1,-1,85.111755
3011,534127.802419,185235.021457,534143.945249,185183.417283,0.94638616,962,1,-1,-1,54.070156
3012,534002.085988,185314.753353,534004.552658,185309.071061,4,963,5,-1,-1,6.1945872
3013,534004.552658,185309.071061,534011.675256,185292.663237,2.8064513,963,5,-1,-1,17.887093
3014,534011.675256,185292.663237,534044.722809,185216.533927,3.1935487,963,5,-1,-1,82.992844
3015,534044.722809,185216.533927,534106.650248,185073.876071,4,963,6,-1,-1,155.51936
3016,534106.650248,185073.876071,534148.432962,184977.624189,4,963,6,-1,-1,104.9296
3017,534148.432962,184977.624189,534194.135257,184872.343048,4,963,5,-1,-1,114.7729
3018,533961.840022,185369.18253,533980.877155,185377.623284,2,964,2,-1,-1,20.824474
3019,533738.963058,185225.181866,533885.357283,185275.016932,2.9902229,965,4,-1,-1,154.64412
3020,533885.357283,185275.016932,534002.085988,185314.753353,1.9579314,965,4,-1,-1,123.30683
3021,534002.085988,185314.753353,534002.537153,185314.906938,3.0518456,965,4,-1,-1,0.47659016
3022,533776.266241,185088.853886,533777.707853,185087.77316,4,966,5,-1,-1,1.8017257
3023,533777.707853,185087.77316,533781.997826,185084.557117,4,966,6,-1,-1,5.3616042
3024,533781.997826,185084.557117,533899.914922,184996.15879,2.1999979,966,5,-1,-1,147.37268
3025,533899.914922,184996.15879,533919.218582,184981.68751,3.8000021,966,4,-1,-1,24.125696
3026,533773.250393,185086.242865,533776.266241,185088.853886,2.863806,967,4,-1,-1,3.9890811
3027,533776.266241,185088.853886,533779.757822,185091.876782,3.1361938,967,5,-1,-1,4.6183367
3028,533779.757822,185091.876782,534010.554461,185291.69289,4,967,6,-1,-1,305.27621
3029,534010.554461,185291.69289,534011.675256,185292.663237,4,967,5,-1,-1,1.4824823
3030,533899.914922,184996.15879,533912.446314,184978.356559,2.9005306,968,4,-1,-1,21.770512
3031,533912.446314,184978.356559,533948.054058,184927.771813,1.9011412,968,4,-1,-1,61.860554
3032,533948.054058,184927.771813,533975.536711,184888.72966,2.1101878,968,4,-1,-1,47.74501
3033,533975.536711,184888.72966,534011.969996,184836.972142,1.8197601,968,4,-1,-1,63.294746
3034,534011.969996,184836.972142,534020.469962,184824.896999,3.2683802,968,4,-1,-1,14.766805
3035,534202.626236,185377.22658,534243.157243,185381.12067,3.1072955,969,3,-1,-1,40.717644
3036,534202.626236,185377.22658,534219.241676,185315.836772,1.1072954,970,1,-1,-1,63.598595
3037,534171.855864,185265.709754,534257.294738,185299.590899,2.9563963,971,4,-1,-1,91.911552
3038,534257.294738,185299.590899,534261.390788,185301.215205,3.0436037,971,4,-1,-1,4.4063578
3039,534043.917232,185043.020738,534060.150026,185006.125573,2.8949175,972,4,-1,-1,40.308273
3040,534060.150026,185006.125573,534086.662864,184945.865121,3.1050825,972,4,-1,-1,65.835045
3041,533615.789208,185127.900715,533681.203353,185147.128896,0.94579983,973,2,-1,-1,68.181618
3042,533681.203353,185147.128896,533756.110965,185169.147637,3.0542002,973,4,-1,-1,78.076729
3043,533682.174022,185410.751451,533713.564681,185308.176167,2.9667449,974,4,-1,-1,107.27097
3044,533713.564681,185308.176167,533738.963058,185225.181866,2.0530772,974,4,-1,-1,86.793617
3045,533738.963058,185225.181866,533756.110965,185169.147637,1.9872334,974,4,-1,-1,58.599365
3046,533756.110965,185169.147637,533779.757822,185091.876782,2.9929445,974,5,-1,-1,80.808159
3047,533779.757822,185091.876782,533780.699343,185088.800171,2.9785285,974,5,-1,-1,3.2174516
3048,533780.699343,185088.800171,533781.997826,185084.557117,3.0214717,974,5,-1,-1,4.4372926
3049,533781.997826,185084.557117,533821.909787,184954.136768,3.0852489,974,5,-1,-1,136.39073
3050,533821.909787,184954.136768,533864.073626,184816.357951,2.3144917,974,4,-1,-1,144.08606
3051,533864.073626,184816.357951,533886.682775,184742.478014,2.6002593,974,4,-1,-1,77.262016
3052,533158.254648,185130.900782,533158.863237,185131.006543,4,975,5,-1,-1,0.61771047
3053,533158.863237,185131.006543,533163.15654,185131.752634,3.8555851,975,5,-1,-1,4.3576484
3054,533163.15654,185131.752634,533403.743436,185173.561886,2.1444147,975,5,-1,-1,244.19269
3055,533403.743436,185173.561886,533467.724037,185184.680451,2.7003996,975,5,-1,-1,64.939507
3056,533467.724037,185184.680451,533666.531189,185219.229209,3.2996004,975,4,-1,-1,201.78677
3057,533652.924272,185286.094802,533666.531189,185219.229209,3.0182667,976,4,-1,-1,68.236031
3058,533666.531189,185219.229209,533681.203353,185147.128896,2.9817333,976,4,-1,-1,73.578041
3059,533588.703491,185262.709695,533593.104049,185264.312097,2.7569511,977,3,-1,-1,4.6832261
3060,533593.104049,185264.312097,533652.924272,185286.094802,1.408689,977,4,-1,-1,63.662746
3061,533652.924272,185286.094802,533713.564681,185308.176167,2.9054894,977,4,-1,-1,64.535614
3062,533317.419075,185304.37128,533372.388618,185296.383776,2.1401625,978,4,-1,-1,55.546837
3063,533372.388618,185296.383776,533588.141072,185265.033256,4,978,6,-1,-1,218.0183
3064,533588.141072,185265.033256,533593.104049,185264.312097,4,978,5,-1,-1,5.0150981
3065,533276.074293,185038.234979,533417.176813,185034.607304,2.10077,979,4,-1,-1,141.14914
3066,533417.176813,185034.607304,533500.340762,185032.4692,2.839272,979,5,-1,-1,83.191429
3067,533500.340762,185032.4692,533601.465182,185029.869342,3.160728,979,5,-1,-1,101.15784
3068,533601.465182,185029.869342,533608.516892,185029.688046,4,979,5,-1,-1,7.05404
3069,533664.029642,184928.161088,533709.924949,184830.675932,2.9463861,980,3,-1,-1,107.74848
3070,533757.892699,184943.604175,533758.279643,184848.644928,2.7760887,981,3,-1,-1,94.960037
3071,533709.924949,184830.675932,533758.279643,184848.644928,1.7224751,982,2,-1,-1,51.585476
3072,534060.150026,185006.125573,534060.162077,185006.128643,2,983,2,-1,-1,0.012435302
3073,532912.573068,184804.525559,533053.975845,184827.790253,2.0016496,984,3,-1,-1,143.30385
3074,533053.975845,184827.790253,533245.991874,184859.382236,3.0392272,984,5,-1,-1,194.59755
