Ref,x,y,Connectivity,Metric Step Shortest-Path Angle,Metric Step Shortest-Path Length,Metric Straight-Line Distance,Point First Moment,Point Second Moment
1835032,2.34000000,6.24000000,47.00000000,1.18487561,2.06352186,1.42239237,13.45636940,5.05439997
1835033,2.34000000,6.30000000,55.00000000,1.10808420,2.05248451,1.47580481,18.96618462,9.64080048
1835034,2.34000000,6.36000000,60.00000000,1.02891731,2.04874921,1.52970588,23.41269112,13.62959957
1835035,2.34000000,6.42000000,60.00000000,0.94975048,2.05248451,1.58404541,24.05053329,13.96440029
1835036,2.34000000,6.48000000,49.00000000,0.87295926,2.06352162,1.63878000,16.56060600,7.30439997
1835037,2.34000000,6.54000000,50.00000000,1.26768923,2.28863573,1.69387126,17.08833313,7.97760010
1835038,2.34000000,6.60000000,121.00000000,1.15111721,2.27146673,1.74928558,59.59801483,40.31639862
1835039,2.34000000,6.66000000,173.00000000,1.02545130,2.26552582,1.80499303,152.23744202,221.63400269
1835040,2.34000000,6.72000000,149.00000000,0.89978534,2.27146673,1.86096752,119.54249573,165.78720093
1835041,2.34000000,6.78000000,69.00000000,0.84828013,2.28786325,1.91718543,25.86883545,14.52600002
1835042,2.34000000,6.84000000,44.00000000,0.76768911,2.30800295,1.97362614,13.31026268,5.32439995
1900547,2.40000000,4.98000000,41.00000000,1.75776219,1.00621974,0.60000002,10.10095501,3.05999994
1900548,2.40000000,5.04000000,44.00000000,1.70483279,0.95143801,0.60299253,9.63156319,2.68560004
1900549,2.40000000,5.10000000,45.00000000,1.62566590,0.89944291,0.61188233,8.93194866,2.31480002
1900550,2.40000000,5.16000000,51.00000000,1.50000000,0.85281551,0.62641841,10.56640911,3.03480005
1900551,2.40000000,5.22000000,78.00000000,1.29516721,0.81727391,0.64621979,36.70755768,31.62240028
1900552,2.40000000,5.28000000,96.00000000,1.00000000,0.80310988,0.67082042,49.88680649,41.87879944
1900553,2.40000000,5.34000000,99.00000000,0.87433410,0.80905104,0.69971424,54.51676559,45.59759903
1900554,2.40000000,5.40000000,45.00000000,0.75776231,0.82621974,0.73239332,12.18562698,4.36320019
1900556,2.40000000,5.52000000,40.00000000,1.00000000,0.93392408,0.80721742,11.05348492,3.60360003
1900557,2.40000000,5.58000000,41.00000000,0.79516751,0.94366068,0.84852815,10.51260567,3.28320003
1900558,2.40000000,5.64000000,41.00000000,0.70483309,0.96667969,0.89196414,10.20344734,3.13199997
1900559,2.40000000,5.70000000,45.00000000,0.62566590,0.99685365,0.93722993,13.70801449,5.88959980
1900560,2.40000000,5.76000000,45.00000000,0.55771589,1.03280234,0.98407316,14.75695229,6.44399977
1900562,2.40000000,5.88000000,33.00000000,2.06393957,1.41392410,1.08166540,6.84332561,1.80359995
1900563,2.40000000,5.94000000,148.00000000,1.85910678,1.40418744,1.13207769,153.26486206,238.43879700
1900564,2.40000000,6.00000000,146.00000000,1.75396991,1.40915310,1.18338501,148.99810791,229.33439636
1900565,2.40000000,6.06000000,36.00000000,1.65427423,1.42366076,1.23547566,8.32764339,2.66039991
1900567,2.40000000,6.18000000,44.00000000,1.32408452,2.03124142,1.34164083,11.30504227,3.66479993
1900568,2.40000000,6.24000000,46.00000000,1.20608842,2.00555587,1.39556444,10.90698242,3.41280007
1900569,2.40000000,6.30000000,54.00000000,1.11925185,1.99301326,1.44996548,15.89672184,7.32240009
1900570,2.40000000,6.36000000,60.00000000,1.02891731,1.98874927,1.50479233,20.70320320,11.22840023
1900571,2.40000000,6.42000000,60.00000000,0.93858290,1.99301326,1.55999994,21.40784264,11.56320000
1900572,2.40000000,6.48000000,46.00000000,0.85941607,2.00546813,1.61554945,12.82399464,4.62599993
1900573,2.40000000,6.54000000,55.00000000,1.32061887,2.23385406,1.67140663,16.99109268,6.75360012
1900574,2.40000000,6.60000000,114.00000000,1.18140960,2.21291208,1.72754157,56.07624435,38.08079910
1900575,2.40000000,6.66000000,175.00000000,1.02545130,2.20552564,1.78392828,152.22436523,213.78599548
1900576,2.40000000,6.72000000,147.00000000,0.86949301,2.21291208,1.84054339,117.76266479,158.85719299
1900577,2.40000000,6.78000000,79.00000000,0.82061845,2.23053002,1.89736664,29.81339455,15.68159962
1900578,2.40000000,6.84000000,48.00000000,0.99011976,2.25712657,1.95437968,13.03607559,4.41720009
1966083,2.46000000,4.98000000,43.00000000,1.87433410,0.98905104,0.54000002,11.56722832,3.85920000
1966084,2.46000000,5.04000000,43.00000000,1.84404182,0.93049622,0.54332310,9.94059753,2.99160004
1966085,2.46000000,5.10000000,46.00000000,1.79516721,0.87284648,0.55317265,9.76276302,2.68199992
1966086,2.46000000,5.16000000,50.00000000,1.70483279,0.81727391,0.56920999,11.22301960,3.50640011
1966087,2.46000000,5.22000000,72.00000000,1.50000000,0.76796263,0.59093148,34.92682648,32.20920181
1966088,2.46000000,5.28000000,97.00000000,1.00000000,0.74310988,0.61773783,48.07534027,37.79999924
1966089,2.46000000,5.34000000,102.00000000,0.84404176,0.75049621,0.64899921,53.38944626,41.80680084
1966090,2.46000000,5.40000000,45.00000000,1.09033453,0.77769929,0.68410528,12.13028908,4.10760021
1966092,2.46000000,5.52000000,40.00000000,1.00000000,0.87392408,0.76367533,9.50352192,2.70000005
1966093,2.46000000,5.58000000,41.00000000,0.75776207,0.88729727,0.80721742,8.79908943,2.33999991
1966094,2.46000000,5.64000000,45.00000000,0.65595824,0.91404456,0.85276020,11.41798782,4.44960022
1966095,2.46000000,5.70000000,46.00000000,0.57044655,0.94837487,0.89999998,12.12611675,4.65119982
1966096,2.46000000,5.76000000,48.00000000,0.50000000,0.98802626,0.94868332,15.69970894,7.69680023
1966098,2.46000000,5.88000000,32.00000000,2.15427399,1.35835159,1.04957139,6.60361671,1.78199995
1966099,2.46000000,5.94000000,150.00000000,1.85910678,1.34418738,1.10145354,153.69638062,233.38079834
1966100,2.46000000,6.00000000,145.00000000,1.73344088,1.35012865,1.15412307,146.28184509,219.97799683
1966101,2.46000000,6.06000000,34.00000000,1.61686897,1.36729729,1.20747674,7.17282629,1.96200001
1966103,2.46000000,6.18000000,43.00000000,1.37295902,1.97860634,1.31590271,9.59364414,2.56320000
1966104,2.46000000,6.24000000,44.00000000,1.27115524,1.95185924,1.37083912,8.72588730,2.19239998
1966105,2.46000000,6.30000000,53.00000000,1.13405418,1.93371511,1.42618370,13.60277748,5.62680006
1966106,2.46000000,6.36000000,60.00000000,1.02891731,1.92874920,1.48189068,18.58989525,9.26640034
1966107,2.46000000,6.42000000,60.00000000,0.92378044,1.93371511,1.53792071,19.34188461,9.60120010
1966108,2.46000000,6.48000000,44.00000000,0.84337020,1.94778121,1.59423959,10.51782322,3.12840009
1966109,2.46000000,6.54000000,55.00000000,1.39978528,2.18185902,1.65081799,17.07245255,6.94439983
1966110,2.46000000,6.60000000,107.00000000,1.23028398,2.15526247,1.70762992,52.97853088,36.79560089
1966111,2.46000000,6.66000000,177.00000000,1.02545130,2.14552569,1.76465297,152.56428528,206.80920410
1966112,2.46000000,6.72000000,148.00000000,0.82061851,2.15526247,1.82186723,118.15599823,154.93679810
1966113,2.46000000,6.78000000,83.00000000,0.78321332,2.17416668,1.87925518,33.75224304,19.53720093
1966114,2.46000000,6.84000000,51.00000000,0.95064104,2.20916224,1.93680143,14.28525925,5.02559996
2031619,2.52000000,4.98000000,42.00000000,2.00000000,0.98310983,0.47999999,12.25316334,4.35960007
2031620,2.52000000,5.04000000,43.00000000,2.00000000,0.92310983,0.48373547,11.09662724,3.57839990
2031621,2.52000000,5.10000000,45.00000000,2.00000000,0.86310983,0.49477267,10.72637749,3.17880011
2031622,2.52000000,5.16000000,51.00000000,2.00000000,0.80310988,0.51264024,14.71577835,6.35760021
2031623,2.52000000,5.22000000,68.00000000,2.00000000,0.74310988,0.53665632,34.85120773,32.92200089
2031624,2.52000000,5.28000000,101.00000000,1.00000000,0.68310988,0.56603885,48.86711121,35.72639847
2031625,2.52000000,5.34000000,103.00000000,0.79516727,0.69284648,0.60000002,51.64961243,37.73519897
2031626,2.52000000,5.40000000,44.00000000,1.59033442,0.75284648,0.63780874,12.88287830,4.59719992
2031628,2.52000000,5.52000000,40.00000000,1.00000000,0.81392407,0.72249568,8.43237877,2.09159994
2031629,2.52000000,5.58000000,41.00000000,0.70483279,0.83251554,0.76837492,7.60200071,1.69920003
2031630,2.52000000,5.64000000,47.00000000,0.57044655,0.86418742,0.81608826,10.95458794,3.99959993
2031631,2.52000000,5.70000000,50.00000000,0.46259487,0.90249568,0.86533231,13.84205437,6.22440004
2031632,2.52000000,5.76000000,49.00000000,0.42955357,0.94837487,0.91586024,14.97607040,7.10640001
2031634,2.52000000,5.88000000,32.00000000,2.35910678,1.30904019,1.01999998,7.48927641,2.40120006
2031635,2.52000000,5.94000000,151.00000000,1.85910678,1.28418744,1.07331264,153.66970825,228.13200378
2031636,2.52000000,6.00000000,146.00000000,1.70314860,1.29157376,1.12729764,145.18411255,212.39639282
2031637,2.52000000,6.06000000,32.00000000,1.94944119,1.31877685,1.18186295,7.48927641,2.40120006
2031639,2.52000000,6.18000000,42.00000000,1.43858290,1.92874920,1.29243958,8.73904610,2.11680007
2031640,2.52000000,6.24000000,45.00000000,1.32408452,1.89707732,1.34833229,8.80833244,2.22839999
2031641,2.52000000,6.30000000,51.00000000,1.15458322,1.87469041,1.40456402,11.21278095,3.67919993
2031642,2.52000000,6.36000000,60.00000000,1.02891731,1.86874926,1.46109545,17.10886955,7.74359989
2031643,2.52000000,6.42000000,60.00000000,0.90325141,1.87469041,1.51789331,17.88847160,8.07839966
2031644,2.52000000,6.48000000,40.00000000,0.95923871,1.89185905,1.57492852,8.49011612,2.08439994
2031645,2.52000000,6.54000000,60.00000000,1.52545130,2.13523126,1.63217652,22.56055832,11.82960033
2031646,2.52000000,6.60000000,102.00000000,1.32061851,2.09968996,1.68961537,52.46989441,38.85480118
2031647,2.52000000,6.66000000,184.00000000,1.02545130,2.08552575,1.74722636,157.59004211,206.44560242
2031648,2.52000000,6.72000000,143.00000000,0.86949295,2.09844303,1.80499303,103.56388092,115.45200348
2031649,2.52000000,6.78000000,81.00000000,0.91530955,2.12549543,1.86290097,37.12688446,25.43759918
2031650,2.52000000,6.84000000,51.00000000,1.32061839,2.17495751,1.92093730,16.12886047,6.75000000
2097160,2.58000000,5.28000000,83.00000000,1.00000000,0.62310988,0.51613951,44.16814804,32.33879852
2097161,2.58000000,5.34000000,96.00000000,0.74223787,0.63694638,0.55317265,48.93867493,34.12799835
2097164,2.58000000,5.52000000,42.00000000,0.79516721,0.75392407,0.68410528,8.46780968,1.97640002
2097165,2.58000000,5.58000000,47.00000000,0.59033448,0.77999997,0.73239332,10.18630791,3.22199988
2097166,2.58000000,5.64000000,51.00000000,0.45762140,0.81780875,0.78230429,12.60632515,5.04720020
2097167,2.58000000,5.70000000,51.00000000,0.42083314,0.86410528,0.83354664,13.30938148,5.65920019
2097168,2.58000000,5.76000000,48.00000000,0.51506507,0.91404456,0.88588941,12.04251289,4.13999987
2097170,2.58000000,5.88000000,32.00000000,2.85910678,1.28418744,0.99317670,9.58747864,4.28760004
2097171,2.58000000,5.94000000,152.00000000,1.85910678,1.22418737,1.04785490,152.47575378,220.29479980
2097172,2.58000000,6.00000000,147.00000000,1.65427399,1.23392403,1.10308659,144.34733582,205.62480164
2097173,2.58000000,6.06000000,35.00000000,2.44944119,1.29392409,1.15879250,11.77727318,6.15240002
2097175,2.58000000,6.18000000,42.00000000,1.52891779,1.88330758,1.27137721,8.94216061,2.21399999
2097176,2.58000000,6.24000000,43.00000000,1.40325141,1.84508228,1.32815659,7.92528629,1.72800004
2097177,2.58000000,6.30000000,48.00000000,1.18487561,1.81613564,1.38520753,9.32486248,2.35800004
2097178,2.58000000,6.36000000,60.00000000,1.02891731,1.80874920,1.44249785,16.26301003,6.65999985
2097179,2.58000000,6.42000000,61.00000000,0.87295908,1.81613553,1.50000000,17.54801559,7.23960018
2097180,2.58000000,6.48000000,38.00000000,1.17457533,1.84302223,1.55769062,8.36307812,2.10599995
2097182,2.58000000,6.60000000,94.00000000,1.52545130,2.05037856,1.67355907,52.60702896,42.26399994
2097183,2.58000000,6.66000000,191.00000000,1.02545130,2.02552581,1.73170435,160.18559265,203.14799500
2097184,2.58000000,6.72000000,127.00000000,0.82061845,2.04079342,1.78997207,78.15546417,72.54000092
2097185,2.58000000,6.78000000,78.00000000,1.32061851,2.09968996,1.84835064,40.37469101,30.19680023
2162690,2.64000000,4.92000000,38.00000000,1.70483279,0.68832815,0.36496577,17.80602646,13.79520035
2162691,2.64000000,4.98000000,44.00000000,1.62566590,0.63633305,0.36000001,20.48611832,14.49720001
2162692,2.64000000,5.04000000,37.00000000,1.50000060,0.58970559,0.36496577,13.26388168,7.13880014
2162693,2.64000000,5.10000000,22.00000000,2.00000000,0.56485277,0.37947333,4.84726906,1.46879995
2162696,2.64000000,5.28000000,81.00000000,1.00000000,0.56310987,0.46861497,41.43973923,28.65239906
2162697,2.64000000,5.34000000,89.00000000,0.70483363,0.58249217,0.50911689,44.44154739,29.90519905
2162700,2.64000000,5.52000000,46.00000000,0.70483279,0.69835150,0.64899921,10.65254879,3.29399991
2162701,2.64000000,5.58000000,55.00000000,0.45112550,0.73317266,0.69971424,13.83571815,5.14440012
2162702,2.64000000,5.64000000,54.00000000,0.40966552,0.77999997,0.75179785,12.77264404,4.55039978
2162703,2.64000000,5.70000000,49.00000000,0.56393963,0.83251554,0.80498445,10.80206013,3.31559992
2162704,2.64000000,5.76000000,49.00000000,0.61686897,0.88729727,0.85906929,12.20164394,4.06799984
2162707,2.64000000,5.94000000,147.00000000,1.85910678,1.16418743,1.02528048,150.17475891,213.02639771
2162708,2.64000000,6.00000000,146.00000000,1.56393957,1.17835152,1.08166540,143.51025391,199.68840027
2162711,2.64000000,6.18000000,40.00000000,1.73375010,1.84776616,1.25283682,9.19534779,2.48399997
2162712,2.64000000,6.24000000,42.00000000,1.52891731,1.79845476,1.31041980,8.39980507,2.01239991
2162713,2.64000000,6.30000000,45.00000000,1.32408452,1.76291335,1.36821055,8.78454971,2.09879994
2162714,2.64000000,6.36000000,60.00000000,1.02891731,1.74874926,1.42618370,16.02804375,6.01560020
2162715,2.64000000,6.42000000,61.00000000,0.85174632,1.75816941,1.48431802,17.24257851,6.54120016
2162718,2.64000000,6.60000000,84.00000000,2.02545118,2.02552581,1.65951800,54.30568695,47.34719849
2162719,2.64000000,6.66000000,206.00000000,0.82061851,1.96552575,1.71813858,165.82786560,201.72239685
2162720,2.64000000,6.72000000,81.00000000,1.61578572,2.02552581,1.77685118,45.14910889,35.70840073
2228226,2.70000000,4.92000000,32.00000000,1.84404182,0.66738635,0.30594116,9.21234417,4.01399994
2228227,2.70000000,4.98000000,39.00000000,1.79516721,0.60973662,0.30000001,13.52335835,8.19359970
2228228,2.70000000,5.04000000,49.00000000,1.70483279,0.55416405,0.30594116,21.15444183,14.91479969
2228229,2.70000000,5.10000000,57.00000000,1.50000000,0.50485277,0.32310989,23.44232750,13.45320034
2228230,2.70000000,5.16000000,101.00000000,1.00000000,0.47999999,0.34985712,49.90013504,30.07439995
2228231,2.70000000,5.22000000,101.00000000,0.87433410,0.48594120,0.38418746,43.93271637,24.62400055
2228232,2.70000000,5.28000000,122.00000000,0.75776213,0.50310987,0.42426407,52.44871902,30.44879913
2228233,2.70000000,5.34000000,122.00000000,0.65595824,0.52985710,0.46861497,52.95298004,30.96360016
2228234,2.70000000,5.40000000,91.00000000,0.57044655,0.56418741,0.51613951,46.67588043,36.90000153
2228236,2.70000000,5.52000000,63.00000000,0.44228414,0.64861494,0.61773783,17.38787842,6.14519978
2228237,2.70000000,5.58000000,56.00000000,0.56393963,0.69835150,0.67082042,12.92667866,3.80159998
2228238,2.70000000,5.64000000,56.00000000,0.65427411,0.75392407,0.72498274,13.09095669,4.11840010
2228239,2.70000000,5.70000000,57.00000000,0.70314860,0.81157380,0.77999997,14.72943211,5.35319996
2228240,2.70000000,5.76000000,54.00000000,0.73344094,0.87012863,0.83570331,15.66830730,6.48719978
2228243,2.70000000,5.94000000,149.00000000,1.85910678,1.10418749,1.00578332,151.10276794,209.62080383
2228244,2.70000000,6.00000000,146.00000000,1.15427411,1.11835158,1.06320274,142.95898438,194.87159729
2228247,2.70000000,6.18000000,39.00000000,2.02891731,1.83360207,1.23693168,10.31315136,3.16799998
2228248,2.70000000,6.24000000,40.00000000,2.02891731,1.77360201,1.29522204,9.45251465,2.66400003
2228249,2.70000000,6.30000000,42.00000000,1.52891731,1.71360207,1.35366166,9.16828537,2.43000007
2228250,2.70000000,6.36000000,60.00000000,1.02891731,1.68874919,1.41223228,16.35350418,5.81040001
2228251,2.70000000,6.42000000,59.00000000,0.82408488,1.70083618,1.47091806,17.12746429,6.23519993
2228253,2.70000000,6.54000000,112.00000000,1.02545118,1.88605237,1.58858430,76.26065826,76.18679810
2228254,2.70000000,6.60000000,118.00000000,0.89978534,1.89199352,1.64754367,86.39132690,97.41960144
2228255,2.70000000,6.66000000,204.00000000,0.78321338,1.90916216,1.70657551,164.16038513,197.38439941
2228256,2.70000000,6.72000000,141.00000000,0.65111715,1.93386567,1.76567268,98.07614136,113.66280365
2228257,2.70000000,6.78000000,112.00000000,0.58316708,1.96981454,1.82482874,77.91196442,83.31839752
2228258,2.70000000,6.84000000,104.00000000,0.52545124,2.01031637,1.88403821,65.55143738,60.45479965
2293762,2.76000000,4.92000000,38.00000000,2.00000000,0.66000003,0.24738634,14.23461342,8.71920013
2293763,2.76000000,4.98000000,40.00000000,2.00000000,0.60000002,0.23999999,13.75051212,7.99200010
2293764,2.76000000,5.04000000,43.00000000,2.00000000,0.54000002,0.24738634,13.59534740,7.20720005
2293765,2.76000000,5.10000000,52.00000000,2.00000000,0.47999999,0.26832816,17.81693649,9.83880043
2293766,2.76000000,5.16000000,126.00000000,1.00000000,0.41999999,0.30000001,54.97434235,31.62599945
2293767,2.76000000,5.22000000,116.00000000,0.84404176,0.42738634,0.33941126,47.97280121,25.72200012
2293768,2.76000000,5.28000000,129.00000000,0.70483321,0.44832814,0.38418746,52.86714935,28.81080055
2293769,2.76000000,5.34000000,132.00000000,0.59033448,0.47999999,0.43266615,54.70767975,29.90880013
2293770,2.76000000,5.40000000,110.00000000,0.50000036,0.51941127,0.48373547,47.75036621,31.83839989
2293771,2.76000000,5.46000000,85.00000000,0.42955342,0.56418741,0.53665632,26.16633606,9.66600037
2293772,2.76000000,5.52000000,64.00000000,0.85910684,0.62418741,0.59093148,17.27194786,5.70599985
2293773,2.76000000,5.58000000,60.00000000,0.85910684,0.68418741,0.64621979,15.74952030,5.23439980
2293774,2.76000000,5.64000000,59.00000000,0.85910684,0.74418741,0.70228201,15.82126141,5.63040018
2293775,2.76000000,5.70000000,57.00000000,0.85910684,0.80418742,0.75894666,16.02643776,6.18480015
2293776,2.76000000,5.76000000,55.00000000,0.85910684,0.86418742,0.81608826,16.52557373,6.83279991
2293777,2.76000000,5.82000000,52.00000000,0.85910684,0.92418742,0.87361318,17.62859535,8.07120037
2293778,2.76000000,5.88000000,33.00000000,0.85910684,0.98418742,0.93145049,12.92028713,7.09200001
2293779,2.76000000,5.94000000,181.00000000,0.85910684,1.04418743,0.98954535,166.22073364,215.29800415
2293780,2.76000000,6.00000000,172.00000000,0.64711690,1.10282695,1.04785490,157.26269531,201.82679749
2293786,2.76000000,6.36000000,56.00000000,1.02891731,1.62874925,1.40071416,16.40299606,5.89680004
2293787,2.76000000,6.42000000,56.00000000,0.87433410,1.64297819,1.45986307,16.74894142,6.09840012
2293789,2.76000000,6.54000000,114.00000000,1.02545118,1.82605231,1.57835352,70.19857025,65.97000122
