Ref,x,y,Connectivity,Gate Counts,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment
1048592,1.28000000,5.44000000,158.00000000,112.00000000,0.24970084,0.30742192,239.09468079,0.17275703,0.57777148,0.05659600,1.20279777,3.19482827,40.86865616,12.76159954
1048593,1.28000000,5.48000000,150.00000000,21.00000000,0.23878455,0.41522929,246.78903198,0.21743394,0.61099106,0.01659600,0.79077017,2.68821526,42.37366104,14.28639984
1048595,1.28000000,5.56000000,214.00000000,25.00000000,0.35375383,0.27892050,104.80578613,0.43882591,1.26588488,0.03570900,1.39819443,3.99222755,102.63987732,62.61600113
1048596,1.28000000,5.60000000,226.00000000,20.00000000,0.37508017,0.25773695,109.28882599,0.36639068,1.22603118,0.07570900,1.56142282,4.27640295,100.09043884,56.75360107
1048597,1.28000000,5.64000000,236.00000000,15.00000000,0.39137676,0.25440547,114.74150085,0.30112937,1.18618882,0.07629100,1.61849761,4.39682531,99.22013092,53.33280182
1048598,1.28000000,5.68000000,239.00000000,36.00000000,0.39528432,0.27473959,118.99671173,0.25711402,1.06346476,0.07629100,1.48408115,4.25205755,95.85322571,49.15679932
1048599,1.28000000,5.72000000,235.00000000,66.00000000,0.39386460,0.27350599,123.06742096,0.22268105,1.02226782,0.07629100,1.51498342,4.25397587,89.53733826,43.73759842
1048600,1.28000000,5.76000000,238.00000000,105.00000000,0.39169693,0.27625862,128.40277100,0.19136904,0.98094952,0.07629100,1.49018657,4.22106552,87.29429626,40.85599899
1048601,1.28000000,5.80000000,234.00000000,135.00000000,0.39000547,0.27733546,136.10864258,0.16236156,0.93949103,0.07629100,1.47574759,4.20375681,82.13561249,36.68000031
1048602,1.28000000,5.84000000,235.00000000,146.00000000,0.38879368,0.27650389,147.15380859,0.13749650,0.89786923,0.07629100,1.47045875,4.20352745,80.19342804,34.78239822
1048603,1.28000000,5.88000000,233.00000000,152.00000000,0.38837519,0.27126384,162.38340759,0.11957549,0.85605592,0.07629100,1.48360002,4.24164915,77.30669403,32.56639862
1048604,1.28000000,5.92000000,251.00000000,159.00000000,0.41491219,0.19160412,175.73753357,0.08000753,0.86409700,0.07629100,2.22026253,5.21651697,83.85240173,35.52959824
1048605,1.28000000,5.96000000,428.00000000,125.00000000,0.67871898,0.06517577,358.63476562,0.71830940,3.72798014,0.07898430,7.60287619,11.43949413,432.61779785,907.65441895
1048606,1.28000000,6.00000000,442.00000000,153.00000000,0.67544121,0.06537379,354.97671509,0.72277427,3.72828078,0.07634914,7.47609854,11.39454269,470.89303589,1020.13598633
1048607,1.28000000,6.04000000,234.00000000,166.00000000,0.38806170,0.24033894,228.07421875,0.16211447,0.97213364,0.07629100,1.70527601,4.50446558,77.95745087,34.45759964
1048608,1.28000000,6.08000000,229.00000000,120.00000000,0.38277608,0.31299540,235.03570557,0.19537364,1.00948691,0.07629100,1.20994842,3.92020106,78.98284149,36.68960190
1048609,1.28000000,6.12000000,229.00000000,97.00000000,0.38130507,0.31855899,240.70939636,0.22916874,1.04726112,0.07629100,1.19640756,3.87834358,81.51319122,39.55680084
1048610,1.28000000,6.16000000,228.00000000,79.00000000,0.38008285,0.32035062,244.95550537,0.26483023,1.08536708,0.07629100,1.20112848,3.86127996,84.60882568,43.39680099
1048611,1.28000000,6.20000000,226.00000000,48.00000000,0.37875438,0.32167658,248.22735596,0.30208883,1.12373853,0.07629100,1.20022476,3.84657359,86.84244537,46.26399994
1048612,1.28000000,6.24000000,226.00000000,33.00000000,0.37709352,0.32307920,250.82316589,0.34085983,1.16232538,0.07629100,1.19334519,3.82979012,91.56069183,51.55199814
1048613,1.28000000,6.28000000,225.00000000,25.00000000,0.37470311,0.32414001,252.95733643,0.38152370,1.20108914,0.07629100,1.19148624,3.81138015,96.36944580,56.94079971
1048614,1.28000000,6.32000000,222.00000000,15.00000000,0.37188581,0.36152387,254.71475220,0.42335895,1.23999953,0.07629100,1.02249813,3.59535074,101.70501709,63.50400162
1048615,1.28000000,6.36000000,221.00000000,12.00000000,0.37015790,0.37584579,256.08496094,0.46369717,1.27903295,0.05633000,0.99000710,3.51798177,108.27577209,70.98400116
1048616,1.28000000,6.40000000,219.00000000,10.00000000,0.36846146,0.38834080,257.23318481,0.50420564,1.31817031,0.01633000,0.96942836,3.45298314,114.38088989,78.00640106
1048621,1.28000000,6.60000000,132.00000000,123.00000000,0.21782701,0.12378895,83.34648895,0.44586328,1.18910611,0.03598400,3.13491225,4.70240307,68.69062805,51.45439911
1048622,1.28000000,6.64000000,207.00000000,170.00000000,0.33579466,0.06470840,36.40464020,0.50137514,2.17277050,0.07598400,6.12332582,8.07535267,143.63159180,142.12480164
1048623,1.28000000,6.68000000,371.00000000,110.00000000,0.58518547,0.06117331,6.98982096,1.18570554,3.73252749,0.11089892,8.41603661,10.96404266,499.48904419,1044.03515625
1048624,1.28000000,6.72000000,248.00000000,225.00000000,0.39998317,0.04598134,13.74575329,0.67001694,3.33279896,0.08015621,8.20018387,10.45526314,227.57786560,347.01278687
1048625,1.28000000,6.76000000,149.00000000,235.00000000,0.24408409,0.08659597,81.74908447,0.26623181,1.03031564,0.05187194,3.92022800,5.95149136,69.55460358,45.59519958
1048626,1.28000000,6.80000000,136.00000000,245.00000000,0.22414449,0.09449708,85.96315765,0.23842825,1.06207180,0.02358767,3.53754115,5.45958710,66.61817169,44.63679886
1048627,1.28000000,6.84000000,145.00000000,245.00000000,0.23089135,0.11324258,91.08827972,0.17477784,1.22884297,0.01367200,3.20269132,5.06178713,73.47631836,49.83200073
1048628,1.28000000,6.88000000,121.00000000,248.00000000,0.19767457,0.08189730,84.76656342,0.30246395,1.38790405,0.01367200,3.95379233,5.50738668,56.25305176,35.81280136
1048629,1.28000000,6.92000000,142.00000000,218.00000000,0.23736709,0.13402045,68.45079041,0.30713123,0.90026450,0.03840126,2.87874961,4.71769285,63.87448120,36.97919846
1048630,1.28000000,6.96000000,162.00000000,195.00000000,0.25465369,0.14057393,65.65408325,0.27982590,0.89958292,0.04234773,2.61033940,4.77119923,71.05927277,39.63359833
1048631,1.28000000,7.00000000,135.00000000,193.00000000,0.22507410,0.19291821,84.34708405,0.27943197,0.79304206,0.01367223,1.65373540,3.82896233,52.01504898,25.95999908
1048632,1.28000000,7.04000000,148.00000000,172.00000000,0.24120532,0.18484187,84.74784851,0.23790184,0.75366437,0.01445535,1.60103929,4.04946995,51.47199249,23.62240028
1048633,1.28000000,7.08000000,166.00000000,166.00000000,0.26588774,0.14257154,81.20772552,0.19720072,0.71435583,0.04673839,2.14698815,4.84102869,55.42058945,23.85600090
1048634,1.28000000,7.12000000,234.00000000,150.00000000,0.35486344,0.12852378,71.21099854,0.13533677,0.90280288,0.08579043,2.88823962,5.89038658,88.15642548,42.11999893
1048635,1.28000000,7.16000000,228.00000000,166.00000000,0.35907000,0.13066070,59.17629623,0.08034689,0.90208054,0.10479282,2.83796668,5.87654448,84.05731201,39.76319885
1048636,1.28000000,7.20000000,175.00000000,106.00000000,0.27273428,0.13797551,61.34986496,0.06406671,0.67501962,0.10432100,2.19268918,4.98395109,53.54463577,21.02560043
1048637,1.28000000,7.24000000,147.00000000,51.00000000,0.23606937,0.18784417,64.12782288,0.04928445,0.67961836,0.10432100,1.64111280,3.97398210,40.87321854,14.95680046
1048638,1.28000000,7.28000000,139.00000000,42.00000000,0.22650331,0.20947409,35.74868011,0.02400860,0.71941632,0.10432100,1.48514581,3.68618441,37.44981766,13.45440006
1048639,1.28000000,7.32000000,138.00000000,44.00000000,0.22223048,0.24686256,312.03430176,0.02793337,0.75923550,0.10432100,1.21028185,3.36340475,36.90014648,13.35359955
1048640,1.28000000,7.36000000,138.00000000,38.00000000,0.22058083,0.25155649,287.00756836,0.06060202,0.79907280,0.10432100,1.18666887,3.31948757,37.11373901,13.77439976
1048641,1.28000000,7.40000000,138.00000000,41.00000000,0.22012910,0.25713167,280.41317749,0.09734276,0.83892554,0.10432100,1.15444160,3.27993989,37.78743362,14.62880039
1048642,1.28000000,7.44000000,139.00000000,54.00000000,0.22063322,0.25553468,277.75292969,0.13406910,0.87879163,0.10432100,1.16564453,3.29393816,39.22691727,16.01280022
1048643,1.28000000,7.48000000,139.00000000,58.00000000,0.22225168,0.22673722,276.29919434,0.16917804,0.91866940,0.10432100,1.36598861,3.50966811,40.73864365,17.68320084
1048644,1.28000000,7.52000000,141.00000000,48.00000000,0.22580759,0.21830529,275.46975708,0.20111224,0.95855737,0.10432100,1.42337239,3.60530567,43.23228455,19.91519928
1048645,1.28000000,7.56000000,146.00000000,44.00000000,0.23360971,0.20045032,275.25784302,0.22625096,0.99845427,0.10432100,1.55095792,3.82689905,47.16836548,22.91519928
1048646,1.28000000,7.60000000,162.00000000,34.00000000,0.25852254,0.15649408,276.88989258,0.22765915,1.03835905,0.10432100,1.95277703,4.55622530,55.67304611,28.04000092
1048647,1.28000000,7.64000000,201.00000000,58.00000000,0.33880222,0.15559773,274.50714111,0.18975845,1.07827103,0.10432100,2.26309299,5.23090029,78.53610992,41.54719925
1048648,1.28000000,7.68000000,229.00000000,118.00000000,0.37037349,0.15939210,272.24893188,0.22303645,1.11818922,0.10132200,2.43372750,5.40370321,95.11746979,51.69440079
1048649,1.28000000,7.72000000,189.00000000,60.00000000,0.30836940,0.14620131,273.86965942,0.31786349,1.15811300,0.06132200,2.30916905,5.14831305,79.81692505,45.90719986
1048650,1.28000000,7.76000000,151.00000000,11.00000000,0.24352671,0.17974789,273.17340088,0.41791335,1.19802678,0.02132200,1.71084452,4.12616253,68.05882263,42.79040146
1114120,1.32000000,5.12000000,182.00000000,17.00000000,0.29022714,0.21761656,118.58358765,0.33078924,1.25132453,0.02395300,1.77189863,4.09381294,70.11610413,38.31520081
1114121,1.32000000,5.16000000,195.00000000,65.00000000,0.31299120,0.17128377,116.13714600,0.23841251,1.12859440,0.06395300,2.39061594,4.79195690,67.46993256,32.39839935
1114122,1.32000000,5.20000000,226.00000000,99.00000000,0.36401349,0.12609462,73.49024963,0.13395335,1.23372030,0.10395300,3.40034723,6.02303505,87.01047516,49.74560165
1114123,1.32000000,5.24000000,212.00000000,188.00000000,0.34010884,0.12482402,90.42843628,0.07534239,1.23558342,0.13342699,3.41168046,5.85146761,73.67307281,38.23360062
1114124,1.32000000,5.28000000,179.00000000,269.00000000,0.28242937,0.18634787,160.56202698,0.12542720,0.77074385,0.13342699,2.14571643,4.36412954,47.30408859,16.14719963
1114125,1.32000000,5.32000000,168.00000000,258.00000000,0.26679203,0.27923042,182.59864807,0.13218552,0.65803826,0.13342699,1.34065151,3.46505404,41.54093552,12.84160042
1114126,1.32000000,5.36000000,164.00000000,194.00000000,0.25866205,0.29269561,203.97488403,0.14262047,0.55203855,0.13342699,1.27154136,3.33244658,40.57835007,12.31519985
1114127,1.32000000,5.40000000,157.00000000,107.00000000,0.25032428,0.30523068,220.09237671,0.16823040,0.52067149,0.09659600,1.21483111,3.21027565,39.82012177,12.31359959
1114128,1.32000000,5.44000000,152.00000000,20.00000000,0.24152233,0.31695265,230.85629272,0.20213172,0.55522490,0.05659600,1.17059720,3.09447074,40.88016891,13.31359959
1114129,1.32000000,5.48000000,147.00000000,5.00000000,0.23688045,0.46780780,237.13780212,0.23700958,0.59101999,0.01659600,0.65387076,2.52252698,42.77610016,14.80959988
1114131,1.32000000,5.56000000,208.00000000,5.00000000,0.34620154,0.42427653,109.32884979,0.45388049,1.17826438,0.03570900,0.65614021,3.20217395,102.36167908,62.43519974
1114132,1.32000000,5.60000000,215.00000000,12.00000000,0.35603538,0.29951361,112.58772278,0.40220824,1.13712847,0.03629100,1.26250875,3.86494422,98.44824219,56.52479935
1114133,1.32000000,5.64000000,220.00000000,14.00000000,0.36778527,0.28320694,117.26327515,0.34783936,1.09590566,0.03629100,1.37430608,4.03970957,94.70316315,51.32320023
1114134,1.32000000,5.68000000,226.00000000,16.00000000,0.37897041,0.30649239,123.58052826,0.29563573,0.95499200,0.03629100,1.22638953,3.94182873,93.00944519,47.88159943
1114135,1.32000000,5.72000000,231.00000000,19.00000000,0.38446164,0.30865377,130.07107544,0.25483561,0.91602212,0.03629100,1.23843467,3.95635867,91.32699585,44.98080063
1114136,1.32000000,5.76000000,231.00000000,28.00000000,0.38565862,0.30779934,136.89248657,0.22266500,0.87716585,0.03629100,1.26709950,3.96800876,87.69049072,41.43999863
1114137,1.32000000,5.80000000,232.00000000,42.00000000,0.38478389,0.30927479,144.70463562,0.19652596,0.83844286,0.03629100,1.26576388,3.95404053,85.25469971,38.85279846
1114138,1.32000000,5.84000000,231.00000000,80.00000000,0.38392568,0.31169602,154.67973328,0.17552209,0.83377695,0.03629100,1.24681830,3.93425846,82.47388458,36.47679901
1114139,1.32000000,5.88000000,230.00000000,150.00000000,0.38344809,0.31127179,166.96888733,0.16130757,0.86071277,0.03629100,1.23825657,3.93448901,80.17635345,34.61439896
1114140,1.32000000,5.92000000,232.00000000,263.00000000,0.38565087,0.23633043,180.74380493,0.15397577,0.89064550,0.03629100,1.75528467,4.52837372,79.47309113,33.91199875
1114141,1.32000000,5.96000000,428.00000000,209.00000000,0.68496418,0.06539158,358.66604614,0.67926985,3.68798423,0.04165620,7.58494568,11.47302532,428.37463379,881.52478027
1114142,1.32000000,6.00000000,443.00000000,253.00000000,0.67721617,0.06544138,354.68243408,0.68512261,3.68828893,0.03641306,7.43850088,11.40361023,466.76745605,991.65600586
1114143,1.32000000,6.04000000,228.00000000,86.00000000,0.38073844,0.30963328,218.22343445,0.19588673,0.99104202,0.03629100,1.24505830,3.93092251,80.65022278,36.69120026
1114144,1.32000000,6.08000000,227.00000000,25.00000000,0.37875965,0.31757572,226.33685303,0.22315115,1.02667224,0.03629100,1.22255325,3.87135625,81.79087830,38.33760071
1114145,1.32000000,6.12000000,226.00000000,13.00000000,0.37735116,0.32042757,232.69409180,0.25390798,1.06298804,0.03629100,1.21150362,3.84691715,83.45275116,40.44319916
1114146,1.32000000,6.16000000,226.00000000,6.00000000,0.37588358,0.32207134,237.69409180,0.28749466,1.09984648,0.03629100,1.20478356,3.82961893,87.26227570,44.95199966
1114147,1.32000000,6.20000000,225.00000000,7.00000000,0.37410554,0.32318333,241.69345093,0.32345578,1.13714063,0.03629100,1.20156872,3.81397223,90.32630920,48.63679886
1114148,1.32000000,6.24000000,224.00000000,3.00000000,0.37198326,0.33246616,244.93353271,0.36130959,1.17478907,0.03629100,1.16772425,3.74966884,95.34090424,54.86719894
1114149,1.32000000,6.28000000,222.00000000,3.00000000,0.37075418,0.36529097,247.45652771,0.39875197,1.21272910,0.03629100,1.01846135,3.57131767,99.42787933,59.77439880
1114150,1.32000000,6.32000000,222.00000000,-1.00000000,0.36961180,0.37435332,249.53607178,0.43675753,1.25091159,0.03629100,0.99784958,3.52238631,106.40265656,68.00319672
1114151,1.32000000,6.36000000,222.00000000,1.00000000,0.36849537,0.38279212,251.27886963,0.47525010,1.28929758,0.03629100,0.98151451,3.47807932,113.03217316,75.63999939
1114152,1.32000000,6.40000000,220.00000000,1.00000000,0.36740056,0.38992974,252.75762939,0.51411545,1.32785583,0.01633000,0.97212082,3.44097614,118.75793457,82.36799622
1114157,1.32000000,6.60000000,125.00000000,57.00000000,0.20885526,0.11996040,91.90112305,0.46496117,1.19010508,0.03598400,3.21349740,4.67744493,66.42138672,51.24800110
1114158,1.32000000,6.64000000,194.00000000,167.00000000,0.31616279,0.06139136,52.03935242,0.40311110,2.13290286,0.07507686,6.13530064,8.04464149,119.09391785,99.21119690
1114159,1.32000000,6.68000000,381.00000000,134.00000000,0.59757447,0.05612408,7.46853447,1.12101173,3.69253039,0.09882665,9.07208157,11.56714916,495.27810669,1013.44799805
1114160,1.32000000,6.72000000,222.00000000,231.00000000,0.36348847,0.06850864,27.30564690,0.42133904,2.13861060,0.07054239,6.02532101,8.16540241,153.69416809,154.79200745
1114161,1.32000000,6.76000000,134.00000000,173.00000000,0.22740726,0.12225947,94.18126678,0.33570844,1.03146851,0.04225811,3.07570195,4.83465910,62.47290039,41.85599899
1114162,1.32000000,6.80000000,122.00000000,182.00000000,0.20277874,0.15721262,95.77329254,0.36951339,0.99187773,0.01636746,2.33895302,4.02598763,56.93202591,37.40319824
1114163,1.32000000,6.84000000,125.00000000,172.00000000,0.20547840,0.14109266,97.83241272,0.33950818,0.95232117,0.01590700,2.68292451,4.27795124,57.59631729,35.84799957
1114164,1.32000000,6.88000000,132.00000000,170.00000000,0.21758845,0.13541269,100.18903351,0.29069763,1.03595889,0.01590700,2.84324336,4.49358702,61.76354980,37.94400024
1114165,1.32000000,6.92000000,163.00000000,197.00000000,0.26923165,0.08489139,86.06404877,0.21060468,1.15385425,0.03910000,4.14991426,6.31300545,75.79105377,45.41920090
1114166,1.32000000,6.96000000,188.00000000,195.00000000,0.29453418,0.08721683,77.82756042,0.15057021,1.27289844,0.03979001,3.95075488,6.51437330,88.06027222,53.43360138
1114167,1.32000000,7.00000000,162.00000000,154.00000000,0.25998002,0.11221626,114.18856049,0.14055921,1.39279687,0.01590720,3.02975798,5.39569092,75.29065704,48.50400162
1114168,1.32000000,7.04000000,159.00000000,149.00000000,0.25648364,0.08715611,104.11151886,0.17036584,1.51334655,0.01658512,3.51696157,6.08115196,62.77639008,36.35200119
1114169,1.32000000,7.08000000,164.00000000,155.00000000,0.26763824,0.14262722,102.60729980,0.19608311,0.71601754,0.04744035,2.15146971,4.85598993,54.72990799,23.63039970
1114170,1.32000000,7.12000000,235.00000000,143.00000000,0.35655147,0.12831239,85.97743225,0.12617595,0.86297554,0.08617486,2.90722561,5.90924168,87.94272614,41.46879959
1114171,1.32000000,7.16000000,230.00000000,172.00000000,0.36062112,0.12991700,79.99238586,0.06829666,0.86219901,0.09635038,2.88671851,5.90605545,84.27600861,39.30239868
1114172,1.32000000,7.20000000,175.00000000,87.00000000,0.27292797,0.13996598,128.65528870,0.07040548,0.68880886,0.09583700,2.21081901,4.95014238,53.38891602,20.93759918
1114173,1.32000000,7.24000000,150.00000000,50.00000000,0.23669352,0.18655308,125.14880371,0.05224657,0.68147302,0.09583700,1.67455161,3.99297810,41.78132248,15.27040005
1114174,1.32000000,7.28000000,141.00000000,45.00000000,0.22701341,0.20850928,154.95045471,0.02976637,0.72083455,0.09583700,1.49943948,3.69886088,38.01835251,13.61760044
1114175,1.32000000,7.32000000,138.00000000,40.00000000,0.22279620,0.24511795,220.72817993,0.03393063,0.76032162,0.09583700,1.22740412,3.37964654,36.92531967,13.37279987
1114176,1.32000000,7.36000000,139.00000000,50.00000000,0.22103254,0.25013635,247.38162231,0.06407109,0.79990149,0.09583700,1.20040798,3.33230424,37.52741623,13.94400024
1114177,1.32000000,7.40000000,137.00000000,53.00000000,0.22052896,0.25605658,255.77601624,0.09972090,0.83955187,0.09583700,1.16504431,3.28980207,37.50065994,14.54720020
1114178,1.32000000,7.44000000,138.00000000,50.00000000,0.22103880,0.25448260,259.37411499,0.13592349,0.87925684,0.09583700,1.17583036,3.30377269,38.96092224,15.94239998
