Ref,x,y,Angular Mean Depth,Angular Node Count,Angular Total Depth,Connectivity,Point First Moment,Point Second Moment
4587552,4.86,6.72,0.92952865,1866,1734.5005,189,208.0434,375.1524
4587553,4.86,6.78,1.0457369,1866,1951.3451,115,78.119087,78.084
4587554,4.86,6.84,1.1281899,1866,2105.2024,103,74.706573,79.970398
4653061,4.92,5.1,1.1414449,1866,2129.9363,97,44.326412,30.7908
4653062,4.92,5.16,1.0107751,1866,1886.1063,104,44.646534,28.843201
4653063,4.92,5.22,1.0381478,1866,1937.1837,109,47.062271,32.180401
4653064,4.92,5.28,1.0967997,1866,2046.6283,93,28.94323,13.1904
4653065,4.92,5.34,1.2003881,1866,2239.9241,82,21.266308,7.3404002
4653066,4.92,5.4,1.3492408,1866,2517.6833,73,17.099033,4.7304001
4653067,4.92,5.46,1.5400667,1866,2873.7644,69,18.095757,5.6195998
4653069,4.92,5.58,1.3778889,1866,2571.1406,98,47.944439,31.4496
4653070,4.92,5.64,1.2188891,1866,2274.447,106,46.332607,27.738001
4653071,4.92,5.7,1.1816792,1866,2205.0134,114,48.044708,27.572399
4653072,4.92,5.76,1.1571476,1866,2159.2375,116,46.765038,25.559999
4653073,4.92,5.82,1.106707,1866,2065.1152,117,45.57,24.0084
4653074,4.92,5.88,1.0451709,1866,1950.2889,125,50.928265,28.3536
4653075,4.92,5.94,0.96581906,1866,1802.2184,246,311.36606,711.02881
4653076,4.92,6,0.96572632,1866,1802.0453,239,304.92523,704.52362
4653077,4.92,6.06,1.0233536,1866,1909.5779,122,48.189243,26.1612
4653078,4.92,6.12,1.1022007,1866,2056.7065,115,44.961037,24.343201
4653079,4.92,6.18,1.1505048,1866,2146.842,111,44.179707,24.264
4653080,4.92,6.24,1.1650264,1866,2173.9392,110,46.352982,27.0324
4653081,4.92,6.3,1.1707345,1866,2184.5906,105,47.344269,29.725201
4653082,4.92,6.36,1.4181337,1866,2646.2375,97,48.641529,32.785198
4653085,4.92,6.54,1.2966217,1866,2419.4961,47,14.165366,6.0696001
4653086,4.92,6.6,1.0926522,1866,2038.8889,74,36.396687,28.933201
4653087,4.92,6.66,0.97438216,1866,1818.1971,175,243.82909,538.99921
4653088,4.92,6.72,0.95555252,1866,1783.061,137,161.62427,333.6048
4653089,4.92,6.78,1.037654,1866,1936.2625,76,35.77026,24.555599
4653090,4.92,6.84,1.1038851,1866,2059.8496,70,33.804447,24.0228
4718597,4.98,5.1,1.1374125,1866,2122.4119,87,33.401455,17.8776
4718598,4.98,5.16,1.0303319,1866,1922.5992,92,35.491524,20.8188
4718599,4.98,5.22,1.0675457,1866,1992.0403,96,37.763134,24.677999
4718600,4.98,5.28,1.1342263,1866,2116.4663,81,23.089672,10.1124
4718601,4.98,5.34,1.2456555,1866,2324.3933,77,19.269573,6.3108001
4718602,4.98,5.4,1.4125751,1866,2635.8652,68,16.040895,4.5503998
4718603,4.98,5.46,1.5586345,1866,2908.4121,65,17.394985,5.5331998
4718605,4.98,5.58,1.3537788,1866,2526.1514,97,51.053219,35.254799
4718606,4.98,5.64,1.2771677,1866,2383.1948,100,47.207859,29.5704
4718607,4.98,5.7,1.1832234,1866,2207.8948,102,44.246487,25.653601
4718608,4.98,5.76,1.1140308,1866,2078.7815,108,43.687347,23.032801
4718609,4.98,5.82,1.0676215,1866,1992.1818,112,44.648148,23.0364
4718610,4.98,5.88,1.0100403,1866,1884.7352,124,53.495384,30.582001
4718611,4.98,5.94,0.94739312,1866,1767.8356,242,319.00015,743.3208
4718612,4.98,6,0.94535732,1866,1764.0367,237,312.94058,735.60242
4718613,4.98,6.06,0.99216813,1866,1851.3857,122,52.446953,30.398399
4718614,4.98,6.12,1.0383484,1866,1937.5581,117,49.680138,28.3428
4718615,4.98,6.18,1.0931616,1866,2039.8396,109,46.640591,27.302401
4718616,4.98,6.24,1.1081647,1866,2067.8352,105,47.564381,29.707199
4718617,4.98,6.3,1.2756902,1866,2380.438,101,50.220413,33.9408
4718618,4.98,6.36,1.3818535,1866,2578.5386,99,53.571796,38.473202
4718621,4.98,6.54,1.2873564,1866,2402.207,50,18.504383,9.7271996
4718622,4.98,6.6,1.1552157,1866,2155.6326,72,41.453876,37.015202
4718623,4.98,6.66,1.0306727,1866,1923.2352,159,237.40141,542.70721
4718624,4.98,6.72,1.0007538,1866,1867.4066,125,159.61783,345.6828
4718625,4.98,6.78,1.0483938,1866,1956.3029,67,31.719555,22.2516
4718626,4.98,6.84,1.089707,1866,2033.3933,58,23.909327,13.3524
4784133,5.04,5.1,1.1264247,1866,2101.9084,78,27.579992,12.9348
4784134,5.04,5.16,1.063264,1866,1984.0507,89,37.278374,25.365601
4784135,5.04,5.22,1.1034621,1866,2059.0603,89,36.139927,25.124399
4784136,5.04,5.28,1.1716914,1866,2186.3762,79,23.974611,11.2428
4784137,5.04,5.34,1.2822735,1866,2392.7224,72,19.069353,6.8940001
4784138,5.04,5.4,1.3785564,1866,2572.3862,70,18.637571,6.1775999
4784139,5.04,5.46,1.5189371,1866,2834.3367,65,18.541704,6.3467999
4849669,5.1,5.1,1.130115,1866,2108.7947,75,27.192499,12.4524
4849670,5.1,5.16,1.0885766,1866,2031.2838,88,39.623993,28.3176
4849671,5.1,5.22,1.1311374,1866,2110.7024,87,37.542034,26.8992
4849672,5.1,5.28,1.1901915,1866,2220.8975,80,29.360888,17.9028
4849673,5.1,5.34,1.2828178,1866,2393.738,71,20.876144,8.2908001
4849674,5.1,5.4,1.3718138,1866,2559.8044,69,20.73184,7.9920001
4849675,5.1,5.46,1.4870161,1866,2774.772,66,20.991173,8.0424004
4915205,5.16,5.1,1.1276745,1866,2104.2405,74,29.187992,14.1048
4915206,5.16,5.16,1.1110258,1866,2073.1741,85,41.372295,31.0284
4915207,5.16,5.22,1.1502057,1866,2146.2839,85,40.23415,30.319201
4915208,5.16,5.28,1.2013078,1866,2241.6404,80,33.219311,21.5748
4915209,5.16,5.34,1.2858536,1866,2399.4028,72,24.903358,11.4264
4915210,5.16,5.4,1.3663056,1866,2549.5261,68,23.545959,10.4652
4915211,5.16,5.46,1.439522,1866,2686.1482,68,24.915966,10.9584
