Ref,x,y,Connectivity,Metric Mean Penn Distance,Metric Mean Shortest-Path Angle,Metric Mean Shortest-Path Distance,Metric Mean Straight-Line Distance,Metric Node Count,Point First Moment,Point Second Moment
1638419,2.16000000,5.94000000,160.00000000,0.22958404,1.27390981,1.66219771,1.43261361,1866.00000000,166.98350525,278.64358521
1638420,2.16000000,6.00000000,161.00000000,0.22495805,1.26176965,1.65249407,1.42753601,1866.00000000,166.91928101,278.48159790
1638421,2.16000000,6.06000000,39.00000000,0.25341079,1.83510208,1.67801070,1.42459989,1866.00000000,11.58874130,4.58279991
1638423,2.16000000,6.18000000,30.00000000,0.32321525,2.18382859,1.74813449,1.42491925,1866.00000000,8.72218513,3.52080011
1638424,2.16000000,6.24000000,34.00000000,0.31284463,1.83466208,1.74096453,1.42811990,1866.00000000,8.65692425,3.02040005
1638425,2.16000000,6.30000000,33.00000000,0.31314868,1.74928010,1.74651253,1.43336391,1866.00000000,7.54760408,2.35800004
1638426,2.16000000,6.36000000,36.00000000,0.31324747,1.69729650,1.75390089,1.44065344,1866.00000000,8.39629936,2.59200001
1638427,2.16000000,6.42000000,37.00000000,0.31622714,1.74115562,1.76621926,1.44999218,1866.00000000,9.80181503,3.50640011
1638428,2.16000000,6.48000000,28.00000000,0.32683402,1.96622109,1.78822184,1.46138787,1866.00000000,7.10580730,2.34360003
1638429,2.16000000,6.54000000,61.00000000,0.29269478,1.98174393,1.76754558,1.47485077,1866.00000000,20.06854248,8.21879959
1638430,2.16000000,6.60000000,125.00000000,0.26814830,1.61745214,1.75855219,1.49040389,1866.00000000,61.37448502,43.38719940
1638431,2.16000000,6.66000000,178.00000000,0.25822711,1.53586280,1.76630998,1.50808287,1866.00000000,160.30134583,254.63160706
1638432,2.16000000,6.72000000,148.00000000,0.24913844,1.45677221,1.77702856,1.52789009,1866.00000000,119.16024780,179.56440735
1638433,2.16000000,6.78000000,90.00000000,0.24191889,1.42958796,1.79171228,1.54979348,1866.00000000,33.02829361,16.26840019
1638434,2.16000000,6.84000000,60.00000000,0.26251462,1.92879736,1.83624089,1.57372630,1866.00000000,20.40639305,8.67240047
1638435,2.16000000,6.90000000,17.00000000,0.33693668,2.64256549,1.93653333,1.59959674,1866.00000000,3.92372870,1.16639996
1638436,2.16000000,6.96000000,31.00000000,0.32554138,2.15876675,1.95286131,1.62731993,1866.00000000,11.67193127,6.06239986
1638438,2.16000000,7.08000000,18.00000000,0.38981891,2.57720160,2.07779527,1.68797636,1866.00000000,4.09690094,1.30680001
1638439,2.16000000,7.14000000,42.00000000,0.36948669,2.01262951,2.09027433,1.72078764,1866.00000000,24.31182671,22.01759911
1638440,2.16000000,7.20000000,23.00000000,0.38474116,1.95449018,2.13994050,1.75519943,1866.00000000,6.31535244,2.43359995
1703943,2.22000000,5.22000000,99.00000000,0.23191829,1.51248908,1.86526406,1.63334584,1866.00000000,45.28160095,32.38560104
1703955,2.22000000,5.94000000,150.00000000,0.23231106,1.34794891,1.64707279,1.41476166,1866.00000000,160.83282471,264.59280396
1703956,2.22000000,6.00000000,149.00000000,0.23478191,1.43898141,1.64456487,1.40978301,1866.00000000,160.18429565,264.17880249
1703966,2.22000000,6.60000000,122.00000000,0.28004670,1.64410090,1.75503457,1.47498786,1866.00000000,59.44915009,40.59360123
1703967,2.22000000,6.66000000,172.00000000,0.26171327,1.53514290,1.75475526,1.49304199,1866.00000000,155.06678772,241.45559692
1703968,2.22000000,6.72000000,150.00000000,0.24913374,1.46006441,1.76240122,1.51326752,1866.00000000,118.01656342,171.79200745
1703969,2.22000000,6.78000000,66.00000000,0.26755771,1.95999491,1.80317998,1.53562224,1866.00000000,25.80250740,13.68000031
1769475,2.28000000,4.98000000,40.00000000,0.26648080,1.98726058,2.02023458,1.75375378,1866.00000000,11.05348492,3.60360003
1769476,2.28000000,5.04000000,40.00000000,0.25245762,1.94776404,1.96935999,1.71690238,1866.00000000,9.50352192,2.70000005
1769477,2.28000000,5.10000000,41.00000000,0.23997663,1.89600122,1.92177975,1.68180311,1866.00000000,8.86504459,2.27880001
1769478,2.28000000,5.16000000,52.00000000,0.22987776,1.57601357,1.87843645,1.64855862,1866.00000000,12.52781773,4.21560001
1769479,2.28000000,5.22000000,90.00000000,0.23904312,1.66825020,1.85629785,1.61725473,1866.00000000,41.16724777,31.07159996
1769480,2.28000000,5.28000000,88.00000000,0.28745779,2.08551335,1.87541699,1.58795917,1866.00000000,53.85879135,51.17039871
1769481,2.28000000,5.34000000,89.00000000,0.33849785,2.11034870,1.89919376,1.56069589,1866.00000000,55.67903519,52.36920166
1769482,2.28000000,5.40000000,53.00000000,0.39341429,2.18353295,1.92888987,1.53547561,1866.00000000,20.57419777,11.35799980
1769490,2.28000000,5.88000000,33.00000000,0.25498015,1.63398504,1.66059279,1.40561271,1866.00000000,10.03618526,4.66559982
1769491,2.28000000,5.94000000,150.00000000,0.23845305,1.42097950,1.63700604,1.39855301,1866.00000000,156.78874207,252.00720215
1769492,2.28000000,6.00000000,149.00000000,0.24144331,1.44781458,1.63512552,1.39368224,1866.00000000,156.05880737,251.47439575
1769493,2.28000000,6.06000000,35.00000000,0.27380776,1.84870422,1.66481006,1.39100230,1866.00000000,11.13108253,5.33160019
1769502,2.28000000,6.60000000,116.00000000,0.28742483,1.67255890,1.74860919,1.46118438,1866.00000000,57.02198410,38.33639908
1769503,2.28000000,6.66000000,177.00000000,0.26474211,1.53579903,1.74435425,1.47961211,1866.00000000,154.73391724,231.38279724
1769504,2.28000000,6.72000000,148.00000000,0.25073805,1.49869657,1.75097358,1.50023556,1866.00000000,118.60824585,169.18559265
1835011,2.34000000,4.98000000,40.00000000,0.26452506,1.95510709,2.00416422,1.73963904,1866.00000000,10.13313293,3.13919997
1835012,2.34000000,5.04000000,43.00000000,0.24844763,1.84832048,1.95110071,1.70265305,1866.00000000,9.77397728,2.89080000
1835013,2.34000000,5.10000000,44.00000000,0.23812464,1.74597538,1.90556002,1.66743529,1866.00000000,8.52161217,2.01600003
1835014,2.34000000,5.16000000,49.00000000,0.23445612,1.70687592,1.86854267,1.63408661,1866.00000000,9.34026623,2.12759995
1835015,2.34000000,5.22000000,84.00000000,0.24477413,1.66828191,1.84745955,1.60268545,1866.00000000,39.38412094,32.12639999
1835016,2.34000000,5.28000000,96.00000000,0.27337876,1.78998780,1.84667146,1.57329273,1866.00000000,52.70739746,46.65959930
1835017,2.34000000,5.34000000,93.00000000,0.32416603,1.98768556,1.87010896,1.54594290,1866.00000000,54.26047134,48.42720032
1835018,2.34000000,5.40000000,48.00000000,0.37861919,2.12570477,1.89927423,1.52065504,1866.00000000,14.75246048,6.18480015
1835026,2.34000000,5.88000000,34.00000000,0.25222540,1.54411077,1.64318204,1.39095664,1866.00000000,8.71685219,3.40560007
1835027,2.34000000,5.94000000,149.00000000,0.24337694,1.43831003,1.62738824,1.38401139,1866.00000000,155.06687927,245.27160645
1835028,2.34000000,6.00000000,147.00000000,0.24712513,1.45970047,1.62638664,1.37926149,1866.00000000,151.99510193,239.60879517
1835029,2.34000000,6.06000000,37.00000000,0.26499385,1.62297618,1.64169943,1.37670553,1866.00000000,10.55249977,4.71600008
1835031,2.34000000,6.18000000,44.00000000,0.85250008,2.33618402,2.23044133,1.37794125,1866.00000000,12.74070263,4.44960022
1835032,2.34000000,6.24000000,47.00000000,0.82741064,2.29908657,2.20909357,1.38168287,1866.00000000,13.45636940,5.05439997
1835033,2.34000000,6.30000000,55.00000000,0.80905628,2.27788758,2.19660330,1.38754702,1866.00000000,18.96618462,9.64080048
1835034,2.34000000,6.36000000,60.00000000,0.79538047,2.25711393,2.19092417,1.39554381,1866.00000000,23.41269112,13.62959957
1835035,2.34000000,6.42000000,60.00000000,0.78654009,2.23666644,2.19222093,1.40568078,1866.00000000,24.05053329,13.96440029
1835036,2.34000000,6.48000000,49.00000000,0.78294748,2.22939062,2.20090866,1.41796112,1866.00000000,16.56060600,7.30439997
1835037,2.34000000,6.54000000,50.00000000,0.34300202,1.98282170,1.77539110,1.43238914,1866.00000000,17.08833313,7.97760010
1835038,2.34000000,6.60000000,121.00000000,0.29228696,1.66189301,1.74127150,1.44898450,1866.00000000,59.59801483,40.31639862
1835039,2.34000000,6.66000000,173.00000000,0.26730677,1.55135679,1.73508155,1.46777475,1866.00000000,152.23744202,221.63400269
1835040,2.34000000,6.72000000,149.00000000,0.25238749,1.52054214,1.74114752,1.48875999,1866.00000000,119.54249573,165.78720093
1835041,2.34000000,6.78000000,69.00000000,0.25044811,1.62308836,1.76234698,1.51189888,1866.00000000,25.86883545,14.52600002
1835042,2.34000000,6.84000000,44.00000000,0.25893703,1.72818875,1.79604518,1.53710818,1866.00000000,13.31026268,5.32439995
1900547,2.40000000,4.98000000,41.00000000,0.27202487,1.92921853,1.99904466,1.72701979,1866.00000000,10.10095501,3.05999994
1900548,2.40000000,5.04000000,44.00000000,0.25842926,1.86294293,1.94835520,1.68992591,1866.00000000,9.63156319,2.68560004
1900549,2.40000000,5.10000000,45.00000000,0.24786423,1.84341002,1.90247655,1.65461230,1866.00000000,8.93194866,2.31480002
1900550,2.40000000,5.16000000,51.00000000,0.24295329,1.79409337,1.86412799,1.62117469,1866.00000000,10.56640911,3.03480005
1900551,2.40000000,5.22000000,78.00000000,0.25029531,1.68579352,1.83998489,1.58968961,1866.00000000,36.70755768,31.62240028
1900552,2.40000000,5.28000000,96.00000000,0.27475056,1.74871409,1.83496416,1.56021369,1866.00000000,49.88680649,41.87879944
1900553,2.40000000,5.34000000,99.00000000,0.31703138,1.90525758,1.84981847,1.53278708,1866.00000000,54.51676559,45.59759903
1900554,2.40000000,5.40000000,45.00000000,0.37032285,2.10632348,1.87775052,1.50742769,1866.00000000,12.18562698,4.36320019
1900556,2.40000000,5.52000000,40.00000000,0.47045389,2.39654684,1.93322325,1.46276939,1866.00000000,11.05348492,3.60360003
1900557,2.40000000,5.58000000,41.00000000,0.47036871,2.38487077,1.91382158,1.44345295,1866.00000000,10.51260567,3.28320003
1900558,2.40000000,5.64000000,41.00000000,0.47731861,2.42542076,1.90351999,1.42620134,1866.00000000,10.20344734,3.13199997
1900559,2.40000000,5.70000000,45.00000000,0.49045667,2.42877865,1.90148818,1.41103160,1866.00000000,13.70801449,5.88959980
1900560,2.40000000,5.76000000,45.00000000,0.50859749,2.53207660,1.90654755,1.39795005,1866.00000000,14.75695229,6.44399977
1900562,2.40000000,5.88000000,33.00000000,0.25337610,1.55386126,1.63136089,1.37798476,1866.00000000,6.84332561,1.80359995
1900563,2.40000000,5.94000000,148.00000000,0.24652538,1.44580460,1.61769891,1.37117350,1866.00000000,153.26486206,238.43879700
1900564,2.40000000,6.00000000,146.00000000,0.25048998,1.45986545,1.61704707,1.36655712,1866.00000000,148.99810791,229.33439636
1900565,2.40000000,6.06000000,36.00000000,0.26479524,1.56548345,1.62892997,1.36413467,1866.00000000,8.32764339,2.66039991
1900567,2.40000000,6.18000000,44.00000000,0.81044036,2.34632063,2.17608547,1.36564517,1866.00000000,11.30504227,3.66479993
1900568,2.40000000,6.24000000,46.00000000,0.78236878,2.30407095,2.15191698,1.36954820,1866.00000000,10.90698242,3.41280007
1900569,2.40000000,6.30000000,54.00000000,0.76232529,2.27895236,2.13792825,1.37560308,1866.00000000,15.89672184,7.32240009
1900570,2.40000000,6.36000000,60.00000000,0.74774516,2.25418067,2.13156652,1.38382137,1866.00000000,20.70320320,11.22840023
1900571,2.40000000,6.42000000,60.00000000,0.73885852,2.23017669,2.13306713,1.39420855,1866.00000000,21.40784264,11.56320000
1900572,2.40000000,6.48000000,46.00000000,0.73654270,2.23597932,2.14330888,1.40676618,1866.00000000,12.82399464,4.62599993
1900573,2.40000000,6.54000000,55.00000000,0.33519161,1.87596071,1.75669026,1.42149866,1866.00000000,16.99109268,6.75360012
1900574,2.40000000,6.60000000,114.00000000,0.29286316,1.67510533,1.73128355,1.43842041,1866.00000000,56.07624435,38.08079910
1900575,2.40000000,6.66000000,175.00000000,0.26605245,1.57525122,1.72359264,1.45754015,1866.00000000,152.22436523,213.78599548
1900576,2.40000000,6.72000000,147.00000000,0.25125644,1.53319991,1.73010933,1.47885287,1866.00000000,117.76266479,158.85719299
1900577,2.40000000,6.78000000,79.00000000,0.24723294,1.60112023,1.74955440,1.50232148,1866.00000000,29.81339455,15.68159962
1900578,2.40000000,6.84000000,48.00000000,0.25285918,1.73155403,1.78073466,1.52787542,1866.00000000,13.03607559,4.41720009
1966083,2.46000000,4.98000000,43.00000000,0.28945461,1.96322298,2.00536776,1.71591306,1866.00000000,11.56722832,3.85920000
1966084,2.46000000,5.04000000,43.00000000,0.27620232,1.96364272,1.95494401,1.67874169,1866.00000000,9.94059753,2.99160004
1966085,2.46000000,5.10000000,46.00000000,0.26458105,1.95637429,1.90793967,1.64335859,1866.00000000,9.76276302,2.68199992
1966086,2.46000000,5.16000000,50.00000000,0.25744027,1.92890108,1.86729348,1.60985315,1866.00000000,11.22301960,3.50640011
1966087,2.46000000,5.22000000,72.00000000,0.25791666,1.85315537,1.83621478,1.57829809,1866.00000000,34.92682648,32.20920181
1966088,2.46000000,5.28000000,97.00000000,0.27542374,1.72111416,1.82417488,1.54875124,1866.00000000,48.07534027,37.79999924
1966089,2.46000000,5.34000000,102.00000000,0.30957240,1.82444119,1.83083045,1.52125800,1866.00000000,53.38944626,41.80680084
1966090,2.46000000,5.40000000,45.00000000,0.36874065,2.17891312,1.86457741,1.49583673,1866.00000000,12.13028908,4.10760021
1966092,2.46000000,5.52000000,40.00000000,0.43241739,2.35165310,1.88348353,1.45106614,1866.00000000,9.50352192,2.70000005
1966093,2.46000000,5.58000000,41.00000000,0.43027169,2.33084464,1.86200130,1.43172956,1866.00000000,8.79908943,2.33999991
1966094,2.46000000,5.64000000,45.00000000,0.43518341,2.37494397,1.84968317,1.41449976,1866.00000000,11.41798782,4.44960022
1966095,2.46000000,5.70000000,46.00000000,0.44741714,2.42550182,1.84681141,1.39939427,1866.00000000,12.12611675,4.65119982
1966096,2.46000000,5.76000000,48.00000000,0.46545005,2.53216243,1.85186839,1.38641834,1866.00000000,15.69970894,7.69680023
1966098,2.46000000,5.88000000,32.00000000,0.25526866,1.60167515,1.62200582,1.36673713,1866.00000000,6.60361671,1.78199995
1966099,2.46000000,5.94000000,150.00000000,0.24748689,1.45192516,1.60755837,1.36007142,1866.00000000,153.69638062,233.38079834
1966100,2.46000000,6.00000000,145.00000000,0.25155696,1.46074080,1.60715687,1.35560000,1866.00000000,146.28184509,219.97799683
1966101,2.46000000,6.06000000,34.00000000,0.26537511,1.57149243,1.61869633,1.35332119,1866.00000000,7.17282629,1.96200001
1966103,2.46000000,6.18000000,43.00000000,0.76959300,2.45590329,2.12471986,1.35512674,1866.00000000,9.59364414,2.56320000
1966104,2.46000000,6.24000000,44.00000000,0.73858386,2.33229637,2.09778023,1.35919631,1866.00000000,8.72588730,2.19239998
1966105,2.46000000,6.30000000,53.00000000,0.71435362,2.28078961,2.07979274,1.36543918,1866.00000000,13.60277748,5.62680006
1966106,2.46000000,6.36000000,60.00000000,0.69868797,2.25054359,2.07255697,1.37386894,1866.00000000,18.58989525,9.26640034
1966107,2.46000000,6.42000000,60.00000000,0.68982917,2.22165465,2.07432127,1.38449204,1866.00000000,19.34188461,9.60120010
1966108,2.46000000,6.48000000,44.00000000,0.68880379,2.23908138,2.08611083,1.39730704,1866.00000000,10.51782322,3.12840009
1966109,2.46000000,6.54000000,55.00000000,0.33466825,1.86760628,1.74698162,1.41231334,1866.00000000,17.07245255,6.94439983
1966110,2.46000000,6.60000000,107.00000000,0.29268798,1.71641421,1.72220457,1.42951667,1866.00000000,52.97853088,36.79560089
1966111,2.46000000,6.66000000,177.00000000,0.26455435,1.60526311,1.71347654,1.44892216,1866.00000000,152.56428528,206.80920410
1966112,2.46000000,6.72000000,148.00000000,0.24986184,1.55328512,1.72038794,1.47052610,1866.00000000,118.15599823,154.93679810
1966113,2.46000000,6.78000000,83.00000000,0.24526595,1.60081089,1.73955703,1.49429107,1866.00000000,33.75224304,19.53720093
1966114,2.46000000,6.84000000,51.00000000,0.25258848,1.72829807,1.77273703,1.52014852,1866.00000000,14.28525925,5.02559996
2031619,2.52000000,4.98000000,42.00000000,0.31417888,2.05305195,2.02050185,1.70632291,1866.00000000,12.25316334,4.35960007
2031620,2.52000000,5.04000000,43.00000000,0.30222058,2.07033038,1.97132695,1.66910636,1866.00000000,11.09662724,3.57839990
2031621,2.52000000,5.10000000,45.00000000,0.29139218,2.09094858,1.92507339,1.63368130,1866.00000000,10.72637749,3.17880011
2031622,2.52000000,5.16000000,51.00000000,0.28303331,2.11227298,1.88316703,1.60013378,1866.00000000,14.71577835,6.35760021
2031623,2.52000000,5.22000000,68.00000000,0.27778730,2.14600849,1.84631228,1.56852496,1866.00000000,34.85120773,32.92200089
2031624,2.52000000,5.28000000,101.00000000,0.27490640,1.69310868,1.81382632,1.53891993,1866.00000000,48.86711121,35.72639847
2031625,2.52000000,5.34000000,103.00000000,0.30670291,1.80464423,1.81807983,1.51137686,1866.00000000,51.64961243,37.73519897
2031626,2.52000000,5.40000000,44.00000000,0.38255855,2.44333982,1.86847353,1.48591495,1866.00000000,12.88287830,4.59719992
2031628,2.52000000,5.52000000,40.00000000,0.39632082,2.29458952,1.83739161,1.44107080,1866.00000000,8.43237877,2.09159994
2031629,2.52000000,5.58000000,41.00000000,0.39207152,2.25401187,1.81380653,1.42173505,1866.00000000,7.60200071,1.69920003
2031630,2.52000000,5.64000000,47.00000000,0.39419958,2.27649522,1.79874098,1.40454137,1866.00000000,10.95458794,3.99959993
2031631,2.52000000,5.70000000,50.00000000,0.40435654,2.39086175,1.79386616,1.38950968,1866.00000000,13.84205437,6.22440004
2031632,2.52000000,5.76000000,49.00000000,0.42202377,2.53286314,1.79866505,1.37664139,1866.00000000,14.97607040,7.10640001
2031634,2.52000000,5.88000000,32.00000000,0.25924149,1.72412956,1.61648858,1.35724711,1866.00000000,7.48927641,2.40120006
2031635,2.52000000,5.94000000,151.00000000,0.24614844,1.45550632,1.59688199,1.35073352,1866.00000000,153.66970825,228.13200378
2031636,2.52000000,6.00000000,146.00000000,0.25031728,1.45899332,1.59673309,1.34641576,1866.00000000,145.18411255,212.39639282
2031637,2.52000000,6.06000000,32.00000000,0.27120203,1.74760306,1.61549342,1.34429145,1866.00000000,7.48927641,2.40120006
2031639,2.52000000,6.18000000,42.00000000,0.72940594,2.51984549,2.07581186,1.34640598,1866.00000000,8.73904610,2.11680007
2031640,2.52000000,6.24000000,45.00000000,0.69297510,2.34813046,2.04361749,1.35064244,1866.00000000,8.80833244,2.22839999
2031641,2.52000000,6.30000000,51.00000000,0.66525954,2.28456020,2.02232838,1.35706878,1866.00000000,11.21278095,3.67919993
2031642,2.52000000,6.36000000,60.00000000,0.64823103,2.24478650,2.01393247,1.36570132,1866.00000000,17.10886955,7.74359989
2031643,2.52000000,6.42000000,60.00000000,0.63951313,2.21055746,2.01605988,1.37654662,1866.00000000,17.88847160,8.07839966
2031644,2.52000000,6.48000000,40.00000000,0.64280069,2.36227775,2.03239870,1.38959789,1866.00000000,8.49011612,2.08439994
2031645,2.52000000,6.54000000,60.00000000,0.33718136,1.91667581,1.74202597,1.40484452,1866.00000000,22.56055832,11.82960033
2031646,2.52000000,6.60000000,102.00000000,0.29225636,1.77784503,1.71453774,1.42228138,1866.00000000,52.46989441,38.85480118
2031647,2.52000000,6.66000000,184.00000000,0.26188347,1.61882293,1.70380926,1.44192576,1866.00000000,157.59004211,206.44560242
2031648,2.52000000,6.72000000,143.00000000,0.24766339,1.57918453,1.71144366,1.46378028,1866.00000000,103.56388092,115.45200348
